,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Klosterhedevej 31,2770",5.250.000 kr.,Løjtegårdsskolen,"1,04 km",7.3,3.7,Villa,Energimærke C,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 11 dage,155 m²,Grund: 755 m²,Ejerudg.: 4.342 kr/md,5 værelser,Opført 1978,3 toiletter,2770,https://www.boligsiden.dk/addresses/0a3f50a7-4fca-32b8-e044-0003ba298018,,,,
"Egevej 33,4970",1.495.000 kr.,Rødby Skole,"1,23 km",6,3.7,Villa/Fritidsbolig,Energimærke C,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 11 dage,165 m²,Grund: 1320 m²,Ejerudg.: 1.201 kr/md,4 værelser,Opført 1977,1 toilet,4970,https://www.boligsiden.dk/addresses/0a3f50b1-19d5-32b8-e044-0003ba298018,,,,
"Firkløvervej 3,6320",4.495.000 kr.,Gråsten Skole,"2,9 km",7.2,3.7,Villa,Energimærke C,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 10 dage,177 m²,Grund: 790 m²,Ejerudg.: 3.014 kr/md,5 værelser,Opført 1968,2 toiletter,6320,https://www.boligsiden.dk/addresses/0a3f50b6-6816-32b8-e044-0003ba298018,,,,
"Frejasvej 99,3600",2.295.000 kr.,"SOSU H Frederikssund, 10. klasse",756 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 10 dage,112 m²,Grund: 490 m²,Ejerudg.: 3.092 kr/md,5 værelser,Opført 1974,1 toilet,3600,https://www.boligsiden.dk/addresses/0a3f50a8-5339-32b8-e044-0003ba298018,,,,
"Kongensgavevej 29, st. th.,3200",1.550.000 kr.,Nordstjerneskolen,961 m,6.8,3.6,Ejerlejlighed,Energimærke C,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 10 dage,83 m²,,Ejerudg.: 1.557 kr/md,3 værelser,Opført 1970,1 toilet,3200,https://www.boligsiden.dk/addresses/0a3f50a8-fea5-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Guldagervej 20,9620",1.995.000 kr.,Aalestrup Skole,"5,81 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 10 dage,281 m²,Grund: 4153 m²,Ejerudg.: 1.764 kr/md,6 værelser,Opført 1925,2 toiletter,9620,https://www.boligsiden.dk/addresses/0a3f50c6-b0ec-32b8-e044-0003ba298018,,,,
"Bogøvej 4,8382",3.995.000 kr.,Rønbækskolen,932 m,8,3.8,Villa,Energimærke C,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 10 dage,204 m²,Grund: 1650 m²,Ejerudg.: 3.103 kr/md,7 værelser,Opført 1980,2 toiletter,8382,https://www.boligsiden.dk/addresses/0a3f50c0-16cf-32b8-e044-0003ba298018,,,,
"Valmuevej 25,7100",4.495.000 kr.,"Vejle Midtbyskole, afdeling Damhaven","1,65 km",6,3.6,Villa,Energimærke D,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 10 dage,195 m²,Grund: 1340 m²,Ejerudg.: 3.400 kr/md,5 værelser,Opført 1967,2 toiletter,7100,https://www.boligsiden.dk/addresses/0a3f50bd-067f-32b8-e044-0003ba298018,,,,
"Østerled 3,5600",1.695.000 kr.,Øhavsskolen,"3,28 km",6.6,3.7,Villa,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 11 dage,165 m²,Grund: 821 m²,Ejerudg.: 2.180 kr/md,5 værelser,Opført 1959,2 toiletter,5600,https://www.boligsiden.dk/addresses/0a3f50b2-c1c7-32b8-e044-0003ba298018,,,,
"Søvej 8B,3480",3.995.000 kr.,Grønnevang Skole,"3,99 km",7.4,3.7,Villa,Energimærke F,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 126 dage,137 m²,Grund: 1878 m²,Ejerudg.: 3.683 kr/md,5 værelser,Opført 1915,2 toiletter,3480,https://www.boligsiden.dk/addresses/0a3f50a9-db57-32b8-e044-0003ba298018,,,,
"Skovhuse 10,4850",975.000 kr.,Stubbekøbing Skole,"3,82 km",6.4,3.6,Villa/Fritidsbolig,Energimærke F,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 11 dage,252 m²,Grund: 4492 m²,Ejerudg.: 1.703 kr/md,7 værelser,Opført 1876,1 toilet,4850,https://www.boligsiden.dk/addresses/0a3f50b0-e3ff-32b8-e044-0003ba298018,,,,
"John Tranums Alle 11, 2. th.,2770",2.650.000 kr.,Skottegårdsskolen,576 m,6.7,3.6,Ejerlejlighed,Energimærke D,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 11 dage,62 m²,,Ejerudg.: 4.244 kr/md,3 værelser,Opført 1950,1 toilet,2770,https://www.boligsiden.dk/addresses/0a3f50a7-4ac1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Platanvej 5, 3. 81.,1810",4.295.000 kr.,Ny Hollænderskolen,353 m,8,3.8,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 11 dage,71 m²,,Ejerudg.: 4.143 kr/md,2 værelser,Opført 1976,1 toilet,1810,https://www.boligsiden.dk/addresses/0a3f50a2-ab41-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Nøddehegnet 13,8220",3.348.000 kr.,Sødalskolen,412 m,6,3.6,Rækkehus,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 11 dage,118 m²,Grund: 180 m²,Ejerudg.: 2.063 kr/md,4 værelser,Opført 1977,2 toiletter,8220,https://www.boligsiden.dk/addresses/0a3f50c3-c65e-32b8-e044-0003ba298018,,,,
"Bredgade 3,4690",3.095.000 kr.,Ung Faxe - 10. klasse,281 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 11 dage,145 m²,Grund: 767 m²,Ejerudg.: 2.340 kr/md,6 værelser,Opført 1911,1 toilet,4690,https://www.boligsiden.dk/addresses/0a3f50ad-0b09-32b8-e044-0003ba298018,,,,
"Brammingegade 8, 4. tv.,2100",4.295.000 kr.,Randersgades Skole,163 m,7.4,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,63 m²,,Ejerudg.: 3.560 kr/md,2 værelser,Opført 1905,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f509d-7e06-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Skelmosevej 3,6980",875.000 kr.,Tim Skole,"8,89 km",7.1,3.9,Villa/Fritidsbolig,Energimærke D,Meget lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 11 dage,93 m²,Grund: 2728 m²,Ejerudg.: 1.274 kr/md,3 værelser,Opført 1830,1 toilet,6980,https://www.boligsiden.dk/addresses/0a3f50be-a524-32b8-e044-0003ba298018,,,,
"Syrenvej 8,6800",1.750.000 kr.,Lykkesgårdskolen,"1,34 km",7.1,3.8,Villa,Energimærke G,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 11 dage,122 m²,Grund: 800 m²,Ejerudg.: 1.693 kr/md,4 værelser,Opført 1957,2 toiletter,6800,https://www.boligsiden.dk/addresses/0a3f50b9-fde5-32b8-e044-0003ba298018,,,,
"Frisengårdsvej 102,5800",1.595.000 kr.,Birkhovedskolen,"1,19 km",6.9,3.7,Villa,Energimærke F,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 418 dage,96 m²,Grund: 900 m²,Ejerudg.: 1.538 kr/md,3 værelser,Opført 1961,1 toilet,5800,https://www.boligsiden.dk/addresses/0a3f50b3-53ff-32b8-e044-0003ba298018,,,,
"Valby Maskinfabriksvej 9, 3. tv.,2500",4.475.000 kr.,Vigerslev Allés Skole,294 m,6.8,3.8,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,84 m²,,Ejerudg.: 3.276 kr/md,3 værelser,Opført 2017,1 toilet,2500,https://www.boligsiden.dk/addresses/c2f7e9e9-0288-4af4-8a10-35594f80942a,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Bakkegårdsvej 1,8240",3.945.000 kr.,Risskov Skole,626 m,8.4,3.8,Rækkehus,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 191 dage,104 m²,Grund: 292 m²,Ejerudg.: 2.895 kr/md,5 værelser,Opført 1948,2 toiletter,8240,https://www.boligsiden.dk/addresses/0a3f50c2-7316-32b8-e044-0003ba298018,,,,
"Buskmosevej 12,6300",4.895.000 kr.,Gråsten Skole,"2,71 km",7.2,3.7,Landejendom,Energimærke A2015,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 11 dage,251 m²,Grund: 146643 m²,Ejerudg.: 2.725 kr/md,6 værelser,Opført 2021,3 toiletter,6300,https://www.boligsiden.dk/addresses/0a3f50b6-94ec-32b8-e044-0003ba298018,,,,
"Allersgade 2, 2. mf.,2200",3.595.000 kr.,Rådmandsgades Skole,391 m,6.1,3.7,Ejerlejlighed,Energimærke B,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,70 m²,,Ejerudg.: 3.539 kr/md,3 værelser,Opført 1990,1 toilet,2200,https://www.boligsiden.dk/addresses/0a3f509d-1512-32b8-e044-0003ba298018,Elevator: Ja,Altan: Nej,Terrasse: Ja,
"Sct Knuds Alle 16, 1. th.,9800",2.195.000 kr.,Lundergård undervisningssted,936 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke B,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 10 dage,96 m²,,Ejerudg.: 3.554 kr/md,3 værelser,Opført 2007,1 toilet,9800,https://www.boligsiden.dk/addresses/0c65634c-db3f-30a3-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Gilmosehaven 55,7400",3.095.000 kr.,Lundgårdskolen,"2,27 km",7.5,3.8,Rækkehus,Energimærke A2015,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 11 dage,140 m²,Grund: - m²,Ejerudg.: 2.190 kr/md,6 værelser,Opført 2024,-,7400,https://www.boligsiden.dk/addresses/59c967bf-1596-4400-adfe-40012a9d8a2e,,,,
"Strandbjerg 1F, 2. th.,2960",5.895.000 kr.,Rungsted Skole,"1,03 km",8.5,3.8,Ejerlejlighed,Energimærke C,Lav,"23,7%","22,1‰.","Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",Til salg i alt: 184 dage,113 m²,,Ejerudg.: 9.102 kr/md,3 værelser,Opført 1900,1 toilet,2960,https://www.boligsiden.dk/addresses/7686c94a-153b-07bb-e044-00144f3ead67,Elevator: Ja,Altan: Nej,Terrasse: Nej,
"Egevangshusene 347,2630",2.595.000 kr.,Torstorp Skole,814 m,6.9,3.7,Rækkehus,Energimærke B,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 179 dage,93 m²,Grund: - m²,Ejerudg.: 4.171 kr/md,4 værelser,Opført 1969,1 toilet,2630,https://www.boligsiden.dk/addresses/0a3f50a5-afc5-32b8-e044-0003ba298018,,,,
"Lollandsvej 38, 5. th.,2000",4.995.000 kr.,Skolen på Nyelandsvej,433 m,7.8,3.7,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 11 dage,66 m²,,Ejerudg.: 3.480 kr/md,3 værelser,Opført 1901,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-8122-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Store Valbyvej 263,4000",1.195.000 kr.,Lindebjergskolen,"2,29 km",7.8,3.7,Villa,Energimærke G,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 11 dage,86 m²,Grund: 1008 m²,Ejerudg.: 2.911 kr/md,3 værelser,Opført 1950,1 toilet,4000,https://www.boligsiden.dk/addresses/0a3f50ab-4333-32b8-e044-0003ba298018,,,,
"Overdrevsvej 19,3390",2.250.000 kr.,Hundested Skole,871 m,6.6,3.6,Villa,Energimærke D,Mellem,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,91 m²,Grund: 786 m²,Ejerudg.: 2.470 kr/md,2 værelser,Opført 1953,2 toiletter,3390,https://www.boligsiden.dk/addresses/0a3f50a9-f628-32b8-e044-0003ba298018,,,,
"Nordmarksvej 29,5800",1.395.000 kr.,Birkhovedskolen,995 m,6.9,3.7,Rækkehus,Energimærke D,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 11 dage,130 m²,Grund: 560 m²,Ejerudg.: 1.782 kr/md,5 værelser,Opført 1951,1 toilet,5800,https://www.boligsiden.dk/addresses/0a3f50b3-61d6-32b8-e044-0003ba298018,,,,
"Axel Strøbyes Vej 15, 3. th.,2500",4.295.000 kr.,Vigerslev Allés Skole,286 m,6.8,3.8,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,84 m²,,Ejerudg.: 3.227 kr/md,3 værelser,Opført 2017,1 toilet,2500,https://www.boligsiden.dk/addresses/4538ec74-12b6-4416-9719-75d62d9fb402,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Toften 4,8620",2.995.000 kr.,"Trekløverskolen, Silkeborg","3,24 km",6.8,3.7,Landejendom/Landejendom,Energimærke C,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 11 dage,271 m²,Grund: 11165 m²,Ejerudg.: 2.500 kr/md,10 værelser,Opført 1777,2 toiletter,8620,https://www.boligsiden.dk/addresses/0a3f50c5-333a-32b8-e044-0003ba298018,,,,
"Vester Alle 12,9520",3.195.000 kr.,Skørping Skole,898 m,7.8,3.7,Villa,Energimærke B,Meget lav,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 11 dage,198 m²,Grund: 787 m²,Ejerudg.: 2.270 kr/md,6 værelser,Opført 1950,2 toiletter,9520,https://www.boligsiden.dk/addresses/0a3f50c9-5877-32b8-e044-0003ba298018,,,,
"Tulipanvej 28,3720",1.098.000 kr.,Hans Rømer Skolen,578 m,6.6,3.6,Villa,Energimærke C,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,106 m²,Grund: 756 m²,Ejerudg.: 1.610 kr/md,4 værelser,Opført 1980,1 toilet,3720,https://www.boligsiden.dk/addresses/0a3f50b2-34eb-32b8-e044-0003ba298018,,,,
"Dalsborgvej 3,3070",6.495.000 kr.,Snekkersten Skole,108 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 268 dage,181 m²,Grund: 729 m²,Ejerudg.: 7.177 kr/md,5 værelser,Opført 1966,2 toiletter,3070,https://www.boligsiden.dk/addresses/0a3f50a9-2a9c-32b8-e044-0003ba298018,,,,
"Houlbjergvej 18,8870",595.000 kr.,Ulstrup Skole,"6,93 km",6.8,3.7,Villa,Energimærke E,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 680 dage,100 m²,Grund: 433 m²,Ejerudg.: 1.186 kr/md,3 værelser,Opført 1907,1 toilet,8870,https://www.boligsiden.dk/addresses/0a3f50c0-3e7c-32b8-e044-0003ba298018,,,,
"Kongshusvej 150,8300",795.000 kr.,"Vestskolen, afd. Skovbakken","2,2 km",7.2,3.7,Villa,Energimærke D,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 11 dage,151 m²,Grund: 569 m²,Ejerudg.: 1.649 kr/md,6 værelser,Opført 1890,2 toiletter,8300,https://www.boligsiden.dk/addresses/0a3f50c0-a346-32b8-e044-0003ba298018,,,,
"Mejerivej 8,6630",695.000 kr.,Rødding Skole,"3,33 km",7,3.7,Villa,Energimærke D,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 792 dage,178 m²,Grund: 941 m²,Ejerudg.: 1.200 kr/md,5 værelser,Opført 1908,2 toiletter,6630,https://www.boligsiden.dk/addresses/0a3f50b7-4650-32b8-e044-0003ba298018,,,,
"Fischersgade 26,9670",550.000 kr.,Løgstør Skole,913 m,7.1,3.8,Rækkehus/Fritidsbolig,Energimærke C,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 11 dage,68 m²,Grund: 102 m²,Ejerudg.: 916 kr/md,2 værelser,Opført 1773,1 toilet,9670,https://www.boligsiden.dk/addresses/0a3f50c8-8443-32b8-e044-0003ba298018,,,,
"Morsøvej 9,7760",2.495.000 kr.,Hurup Skole,"2,25 km",7,3.7,Villa,Energimærke E,Mellem,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 11 dage,206 m²,Grund: 21878 m²,Ejerudg.: 1.810 kr/md,5 værelser,Opført 1926,1 toilet,7760,https://www.boligsiden.dk/addresses/0a3f50c5-f1bc-32b8-e044-0003ba298018,,,,
"Eskerodvej 18A,8543",3.995.000 kr.,Hornslet Skole,621 m,7.4,3.7,Villa,Energimærke A2,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 11 dage,151 m²,Grund: 725 m²,Ejerudg.: 2.708 kr/md,5 værelser,Opført 2017,2 toiletter,8543,https://www.boligsiden.dk/addresses/aece9c97-d344-48ae-a89b-13073d22d02c,,,,
"Karlsgårdsvej 19A,3000",14.995.000 kr.,Nygård Skole,"1,52 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 11 dage,343 m²,Grund: 62549 m²,Ejerudg.: 3.750 kr/md,8 værelser,Opført 1850,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-4cc5-32b8-e044-0003ba298018,,,,
"Nørredamsvej 111,3480",8.995.000 kr.,Endrupskolen,790 m,8.4,3.8,Villa,Energimærke C,Mellem,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 11 dage,179 m²,Grund: 945 m²,Ejerudg.: 4.854 kr/md,5 værelser,Opført 1986,4 toiletter,3480,https://www.boligsiden.dk/addresses/0a3f50a8-3a8f-32b8-e044-0003ba298018,,,,
"Humlehaven 7,4894",645.000 kr.,Nysted Skole,"8,47 km",6.5,3.6,Villa,Energimærke F,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 11 dage,122 m²,Grund: 662 m²,Ejerudg.: 974 kr/md,3 værelser,Opført 1940,1 toilet,4894,https://www.boligsiden.dk/addresses/0a3f50b0-5a67-32b8-e044-0003ba298018,,,,
"Erritsø Møllebanke 36,7000",2.375.000 kr.,Erritsø Fællesskole,649 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 11 dage,170 m²,Grund: 800 m²,Ejerudg.: 1.905 kr/md,6 værelser,Opført 1973,2 toiletter,7000,https://www.boligsiden.dk/addresses/0a3f50ba-9439-32b8-e044-0003ba298018,,,,
"Fynsgade 6,9850",895.000 kr.,Hirtshals undervisningssted,115 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke E,Meget lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 11 dage,140 m²,Grund: 301 m²,Ejerudg.: 1.337 kr/md,3 værelser,Opført 1908,2 toiletter,9850,https://www.boligsiden.dk/addresses/0a3f50c7-e2fa-32b8-e044-0003ba298018,,,,
"Kettrup Alle 39A,9200",1.695.000 kr.,Sofiendalskolen,"1,29 km",6.7,3.7,Rækkehus,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 11 dage,95 m²,Grund: 465 m²,Ejerudg.: 1.634 kr/md,3 værelser,Opført 1986,1 toilet,9200,https://www.boligsiden.dk/addresses/0a3f50ca-3bc3-32b8-e044-0003ba298018,,,,
"Strubjerg 22, 3. th.,9400",1.125.000 kr.,Gl Lindholm Skole,706 m,6.9,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 11 dage,87 m²,,Ejerudg.: 3.032 kr/md,3 værelser,Opført 1973,1 toilet,9400,https://www.boligsiden.dk/addresses/0a3f50ca-c800-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Frederiksberg Alle 37, 4. th.,1820",9.495.000 kr.,Ny Hollænderskolen,366 m,8,3.8,Ejerlejlighed,Energimærke D,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 11 dage,119 m²,,Ejerudg.: 7.301 kr/md,5 værelser,Opført 1889,1 toilet,1820,https://www.boligsiden.dk/addresses/0a3f50a2-41c1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Fiskedamsgade 27, 5. tv.,2100",5.995.000 kr.,Langelinieskolen,78 m,7.5,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 189 dage,87 m²,,Ejerudg.: 6.551 kr/md,2 værelser,Opført 1900,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f509e-09a5-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Egholtvej 8,6600",2.795.000 kr.,Østerbyskolen,"8,92 km",6.7,3.8,Landejendom,Energimærke C,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 11 dage,202 m²,Grund: 69988 m²,Ejerudg.: 3.015 kr/md,6 værelser,Opført 1910,2 toiletter,6600,https://www.boligsiden.dk/addresses/0a3f50ba-0c96-32b8-e044-0003ba298018,,,,
