,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Kongstedgårds Alle 14C,6600",3.095.000 kr.,Grønvangskolen,"2,18 km",7.2,3.8,Villa,Energimærke A2020,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 68 dage,129 m²,Grund: 365 m²,Ejerudg.: 2.459 kr/md,4 værelser,Opført 2024,-,6600,https://www.boligsiden.dk/addresses/303a8fd8-e927-4256-b302-4fbb3486b306,,,,
"Vestergade 4,8870",1.795.000 kr.,Langå Skole,"1,52 km",6.8,3.6,Villa,Energimærke C,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 68 dage,155 m²,Grund: 501 m²,Ejerudg.: 1.301 kr/md,5 værelser,Opført 1920,2 toiletter,8870,https://www.boligsiden.dk/addresses/0a3f50c0-466d-32b8-e044-0003ba298018,,,,
"Ingridsvej 97,6000",2.095.000 kr.,Bakkeskolen,879 m,7.1,3.8,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 67 dage,129 m²,Grund: 700 m²,Ejerudg.: 2.262 kr/md,5 værelser,Opført 1964,1 toilet,6000,https://www.boligsiden.dk/addresses/0a3f50bc-0c92-32b8-e044-0003ba298018,,,,
"Kongstedgårds Alle 4,6600",3.195.000 kr.,Grønvangskolen,"2,18 km",7.2,3.8,Villa,Energimærke A2020,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 68 dage,141 m²,Grund: 394 m²,Ejerudg.: 2.527 kr/md,3 værelser,Opført 2024,-,6600,https://www.boligsiden.dk/addresses/9eae710a-f661-48da-8ba7-b69efb05243c,,,,
"Torslundevej 68,4520",1.895.000 kr.,Svinninge Skole,"2,61 km",6,3.5,Villa,Energimærke E,Meget høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 374 dage,161 m²,Grund: 1178 m²,Ejerudg.: 1.768 kr/md,5 værelser,Opført 1875,2 toiletter,4520,https://www.boligsiden.dk/addresses/0a3f50af-01c8-32b8-e044-0003ba298018,,,,
"Strandvejen 63, 3. tv.,2100",16.900.000 kr.,Kildevældsskolen,532 m,6.5,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 68 dage,263 m²,,Ejerudg.: 13.948 kr/md,8 værelser,Opført 1908,2 toiletter,2100,https://www.boligsiden.dk/addresses/0a3f50a0-e814-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Hammeren 31, 1. 179.,2630",1.795.000 kr.,Ole Rømer-Skolen,281 m,5.4,3.5,Ejerlejlighed,Energimærke C,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 68 dage,70 m²,,Ejerudg.: 3.243 kr/md,2 værelser,Opført 1975,1 toilet,2630,https://www.boligsiden.dk/addresses/0a3f50a5-b6c7-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Thomsensvej 11,4200",2.995.000 kr.,Nymarkskolen,"1,1 km",6.6,3.7,Villa,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 67 dage,216 m²,Grund: 789 m²,Ejerudg.: 3.590 kr/md,6 værelser,Opført 1870,2 toiletter,4200,https://www.boligsiden.dk/addresses/0a3f50ae-c8de-32b8-e044-0003ba298018,,,,
"Mølvangvej 6,7300",1.895.000 kr.,Bredagerskolen,537 m,7.3,3.8,Villa,Energimærke C,Mellem,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 68 dage,161 m²,Grund: 508 m²,Ejerudg.: 2.041 kr/md,5 værelser,Opført 1928,2 toiletter,7300,https://www.boligsiden.dk/addresses/0a3f50bb-adbf-32b8-e044-0003ba298018,,,,
"Stadionvej 16,7470",785.000 kr.,Karup Skole,481 m,6.6,3.7,Villa,Energimærke E,Lav,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 67 dage,95 m²,Grund: 403 m²,Ejerudg.: 1.076 kr/md,4 værelser,Opført 1952,1 toilet,7470,https://www.boligsiden.dk/addresses/0a3f50c5-19e8-32b8-e044-0003ba298018,,,,
"Kongstedgårds Alle 14F,6600",3.195.000 kr.,Grønvangskolen,"2,15 km",7.2,3.8,Villa,Energimærke A2020,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 68 dage,141 m²,Grund: 353 m²,Ejerudg.: 2.527 kr/md,3 værelser,Opført 2024,-,6600,https://www.boligsiden.dk/addresses/86d4777b-cf88-41c1-9795-dad85f4adcc3,,,,
"Lysningen 30,4200",2.395.000 kr.,Søndermarksskolen,"1,06 km",6.5,3.7,Rækkehus,Energimærke A2020,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 68 dage,99 m²,Grund: 237 m²,Ejerudg.: 1.652 kr/md,2 værelser,Opført 2022,1 toilet,4200,https://www.boligsiden.dk/addresses/34941a1d-b79e-48b5-baae-d3ccdd05b6e6,,,,
"Engholmparken 2,4000",7.745.000 kr.,Himmelev Skole,685 m,8.1,3.8,Villa,Energimærke C,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 67 dage,237 m²,Grund: 1215 m²,Ejerudg.: 6.935 kr/md,7 værelser,Opført 1975,3 toiletter,4000,https://www.boligsiden.dk/addresses/0a3f50ab-d3d6-32b8-e044-0003ba298018,,,,
"Veddum Hovedgade 64,9560",1.495.000 kr.,Hadsund Skole,"6,35 km",7,3.8,Villa,Energimærke C,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 68 dage,307 m²,Grund: 1230 m²,Ejerudg.: 2.653 kr/md,8 værelser,Opført 1912,-,9560,https://www.boligsiden.dk/addresses/67e70bc9-0643-4042-9f86-03a0b3999708,,,,
"Strandvejen 302,9340",548.000 kr.,Asaa Skole,"3,47 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 328 dage,149 m²,Grund: 749 m²,Ejerudg.: 1.045 kr/md,6 værelser,Opført 1950,2 toiletter,9340,https://www.boligsiden.dk/addresses/0a3f50c7-1876-32b8-e044-0003ba298018,,,,
"Gartnervej 8,2630",5.795.000 kr.,Borgerskolen,490 m,6.6,3.7,Villa,Energimærke C,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 68 dage,226 m²,Grund: 788 m²,Ejerudg.: 4.043 kr/md,7 værelser,Opført 1936,2 toiletter,2630,https://www.boligsiden.dk/addresses/0a3f50a5-b430-32b8-e044-0003ba298018,,,,
"Prisholmvej 18, 1. tv.,2500",2.550.000 kr.,Hanssted Skole,714 m,7.3,3.8,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 68 dage,68 m²,,Ejerudg.: 5.060 kr/md,3 værelser,Opført 1950,1 toilet,2500,https://www.boligsiden.dk/addresses/0a3f50a0-2ec1-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bakkelyvej 2,4571",1.600.000 kr.,"Campus Odsherred, 10. klasse, Odsherred GYM10","3,06 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 67 dage,135 m²,Grund: 897 m²,Ejerudg.: 1.373 kr/md,4 værelser,Opført 1969,2 toiletter,4571,https://www.boligsiden.dk/addresses/0a3f50ac-adb6-32b8-e044-0003ba298018,,,,
"Parkvej 3,4200",4.995.000 kr.,Nymarkskolen,780 m,6.6,3.7,Villa,Energimærke E,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 68 dage,180 m²,Grund: 1034 m²,Ejerudg.: 2.721 kr/md,6 værelser,Opført 1920,2 toiletter,4200,https://www.boligsiden.dk/addresses/0a3f50ae-b0a7-32b8-e044-0003ba298018,,,,
"Torslundevej 3,4520",1.995.000 kr.,Svinninge Skole,"1,09 km",6,3.5,Villa,Energimærke B,Meget høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 68 dage,150 m²,Grund: 547 m²,Ejerudg.: 1.649 kr/md,6 værelser,Opført 1931,2 toiletter,4520,https://www.boligsiden.dk/addresses/0a3f50af-018a-32b8-e044-0003ba298018,,,,
"Gavnøvænget 11,8381",3.998.000 kr.,Skjoldhøjskolen,"1,04 km",6.5,3.6,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 67 dage,169 m²,Grund: 754 m²,Ejerudg.: 2.966 kr/md,5 værelser,Opført 1972,2 toiletter,8381,https://www.boligsiden.dk/addresses/0a3f50c2-ecd7-32b8-e044-0003ba298018,,,,
"Lyngvej 4,6600",1.995.000 kr.,Østerbyskolen,"1,16 km",6.7,3.8,Villa,Energimærke C,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 67 dage,192 m²,Grund: 800 m²,Ejerudg.: 1.422 kr/md,6 værelser,Opført 1965,2 toiletter,6600,https://www.boligsiden.dk/addresses/0a3f50ba-16ee-32b8-e044-0003ba298018,,,,
"Vingekrogen 9,2730",7.495.000 kr.,Lindehøjskolen,"1,03 km",7.3,3.6,Villa,Energimærke D,Mellem,"23,7%","24,3‰.","Der er 28.867 indbyggere i Herlev Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 24,3‰.",Til salg i alt: 67 dage,214 m²,Grund: 800 m²,Ejerudg.: 5.639 kr/md,7 værelser,Opført 1969,2 toiletter,2730,https://www.boligsiden.dk/addresses/0a3f50a5-0b1b-32b8-e044-0003ba298018,,,,
"Spaden A 2, 3. 3.,2630",2.295.000 kr.,Ole Rømer-Skolen,435 m,5.4,3.5,Ejerlejlighed,Energimærke C,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 179 dage,99 m²,,Ejerudg.: 4.915 kr/md,4 værelser,Opført 1973,1 toilet,2630,https://www.boligsiden.dk/addresses/0a3f50a5-e4b5-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hørhaven 27,2750",4.495.000 kr.,Hedegårdsskolen,"1,58 km",6.9,3.8,Villa,Energimærke D,Mellem,"25,5%","28,89‰.","Der er 49.274 indbyggere i Ballerup Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,89‰.",Til salg i alt: 68 dage,153 m²,Grund: 800 m²,Ejerudg.: 4.146 kr/md,6 værelser,Opført 1959,2 toiletter,2750,https://www.boligsiden.dk/addresses/0a3f50a3-03e7-32b8-e044-0003ba298018,,,,
"Stenledsvej 4,4050",3.675.000 kr.,Fjordlandsskolen,"3,33 km",6.4,3.6,Villa,Energimærke D,Høj,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 68 dage,158 m²,Grund: 3180 m²,Ejerudg.: 3.914 kr/md,5 værelser,Opført 1927,2 toiletter,4050,https://www.boligsiden.dk/addresses/0a3f50aa-7a10-32b8-e044-0003ba298018,,,,
"Kongstedgårds Alle 14B,6600",3.095.000 kr.,Grønvangskolen,"2,17 km",7.2,3.8,Villa,Energimærke A2020,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 68 dage,129 m²,Grund: 362 m²,Ejerudg.: 2.459 kr/md,4 værelser,Opført 2024,-,6600,https://www.boligsiden.dk/addresses/452a51ad-1c69-4b8b-8773-50896b86037e,,,,
"Åsvinget 12, 1. tv.,2665",3.295.000 kr.,Egholmskolen,715 m,7.2,3.7,Ejerlejlighed,Energimærke C,Mellem,"25,6%","24,38‰.","Der er 16.488 indbyggere i Vallensbæk Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 24,38‰.",Til salg i alt: 67 dage,91 m²,,Ejerudg.: 3.700 kr/md,3 værelser,Opført 2008,1 toilet,2665,https://www.boligsiden.dk/addresses/4a78ea4c-07c0-6ee8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ærtebjergvej 82,2650",5.995.000 kr.,Avedøre Skole,580 m,6.4,3.6,Villa,Energimærke D,Høj,"25,4%","29,7‰.","Der er 53.267 indbyggere i Hvidovre Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,7‰.",Til salg i alt: 68 dage,135 m²,Grund: 719 m²,Ejerudg.: 4.324 kr/md,5 værelser,Opført 1965,2 toiletter,2650,https://www.boligsiden.dk/addresses/0a3f50a5-a2cc-32b8-e044-0003ba298018,,,,
"Skolegade 4,8881",1.345.000 kr.,Tungelundskolen,546 m,6.9,3.6,Villa,Energimærke C,Mellem,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 67 dage,120 m²,Grund: 1037 m²,Ejerudg.: 1.521 kr/md,4 værelser,Opført 1954,2 toiletter,8881,https://www.boligsiden.dk/addresses/0a3f50c5-0c67-32b8-e044-0003ba298018,,,,
"Kongstedgårds Alle 14A,6600",3.095.000 kr.,Grønvangskolen,"2,16 km",7.2,3.8,Villa,Energimærke A2020,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 68 dage,129 m²,Grund: 347 m²,Ejerudg.: 2.425 kr/md,4 værelser,Opført 2024,-,6600,https://www.boligsiden.dk/addresses/6e5545cf-09fa-4801-bf25-b4db14fd9bbb,,,,
"Strandpromenaden 75, st. th.,2100",6.495.000 kr.,Kildevældsskolen,"1,02 km",6.5,3.7,Ejerlejlighed,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 68 dage,91 m²,,Ejerudg.: 4.933 kr/md,3 værelser,Opført 2020,1 toilet,2100,https://www.boligsiden.dk/addresses/4bb8d7e8-e26e-4076-ab9f-dd08fd938f94,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Ørevadbrovej 72,8632",698.000 kr.,Skægkærskolen,"3,71 km",7,3.7,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 233 dage,105 m²,Grund: 296 m²,Ejerudg.: 1.244 kr/md,3 værelser,Opført 1900,1 toilet,8632,https://www.boligsiden.dk/addresses/0a3f50c2-1a71-32b8-e044-0003ba298018,,,,
"Løjtoftevej 66,4900",650.000 kr.,Stormarkskolen,324 m,6.1,3.7,Villa,Energimærke D,Mellem,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 67 dage,131 m²,Grund: 490 m²,Ejerudg.: 1.981 kr/md,3 værelser,Opført 1925,-,4900,https://www.boligsiden.dk/addresses/91350ed7-ee32-4e82-9d32-393d3fd9de87,,,,
"Glorupvej 10,5853",695.000 kr.,4kløverskolen,"4,3 km",6.7,3.7,Villa,Energimærke F,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 68 dage,150 m²,Grund: 2358 m²,Ejerudg.: 1.449 kr/md,4 værelser,Opført 1878,1 toilet,5853,https://www.boligsiden.dk/addresses/0a3f50b6-189e-32b8-e044-0003ba298018,,,,
"Askeengen 17,2740",6.495.000 kr.,Skovlunde Skole – Rosenlund,843 m,7.2,3.7,Villa,Energimærke C,Mellem,"25,5%","28,89‰.","Der er 49.274 indbyggere i Ballerup Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,89‰.",Til salg i alt: 70 dage,138 m²,Grund: 671 m²,Ejerudg.: 5.167 kr/md,5 værelser,Opført 2005,2 toiletter,2740,https://www.boligsiden.dk/addresses/0a3f50a3-1e26-32b8-e044-0003ba298018,,,,
"Matthæusgade 50, 4. 33.,1666",2.600.000 kr.,Oehlenschlægersgades Skole,341 m,7.2,3.6,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 243 dage,47 m²,,Ejerudg.: 4.428 kr/md,2 værelser,Opført 1971,1 toilet,1666,https://www.boligsiden.dk/addresses/0a3f509f-9e57-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Jernbane Alle 106,3060",5.495.000 kr.,Tibberupskolen,407 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 68 dage,133 m²,Grund: 822 m²,Ejerudg.: 5.074 kr/md,4 værelser,Opført 1977,2 toiletter,3060,https://www.boligsiden.dk/addresses/0a3f50a9-4b39-32b8-e044-0003ba298018,,,,
"Sdr. Rind Vej 103,8800",695.000 kr.,Rødkærsbro skole,"4,25 km",6.5,3.7,Villa,Energimærke E,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 68 dage,82 m²,Grund: 575 m²,Ejerudg.: 1.236 kr/md,3 værelser,Opført 1959,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-930e-32b8-e044-0003ba298018,,,,
"Vestre Teglgade 8A, 1. th.,2450",4.750.000 kr.,Skolen i Sydhavnen,438 m,7.7,3.7,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 68 dage,90 m²,,Ejerudg.: 4.165 kr/md,3 værelser,Opført 2019,1 toilet,2450,https://www.boligsiden.dk/addresses/600e0569-2930-41f6-8956-aa488d3df130,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Strandvejen 102A,3070",17.995.000 kr.,Borupgårdskolen,826 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 68 dage,301 m²,,Ejerudg.: 9.056 kr/md,5 værelser,Opført 1974,4 toiletter,3070,https://www.boligsiden.dk/addresses/0a3f50a9-8aa7-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Nordskrænten 6,2840",7.995.000 kr.,Trørødskolen,735 m,8.1,3.9,Villa,Energimærke D,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 155 dage,216 m²,Grund: 1026 m²,Ejerudg.: 7.782 kr/md,5 værelser,Opført 1984,3 toiletter,2840,https://www.boligsiden.dk/addresses/0a3f50a6-e39f-32b8-e044-0003ba298018,,,,
"Ordrupvej 132D, 1. tv.,2920",2.495.000 kr.,Ordrup Skole,544 m,8.4,3.8,Ejerlejlighed,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 68 dage,50 m²,,Ejerudg.: 3.432 kr/md,3 værelser,Opført 1953,1 toilet,2920,https://www.boligsiden.dk/addresses/0a3f50a3-f28a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Nykøbingvej 158,4571",5.295.000 kr.,"Campus Odsherred, 10. klasse, Odsherred GYM10","6,28 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke D,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 68 dage,356 m²,Grund: 152110 m²,Ejerudg.: 1.547 kr/md,7 værelser,Opført 1861,1 toilet,4571,https://www.boligsiden.dk/addresses/4eca26b5-f42e-6765-e044-0003ba298018,,,,
"Heldagervej 23,5700",2.395.000 kr.,Vestre Skole,"3,04 km",5.9,3.7,Landejendom,Energimærke D,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 607 dage,243 m²,Grund: 20465 m²,Ejerudg.: 3.484 kr/md,7 værelser,Opført 1850,2 toiletter,5700,https://www.boligsiden.dk/addresses/0a3f50b5-79e5-32b8-e044-0003ba298018,,,,
"C.N. Petersens Vej 25,2000",12.495.000 kr.,Tre Falke Skolen,318 m,6.9,3.6,Rækkehus,Energimærke F,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 68 dage,155 m²,Grund: 501 m²,Ejerudg.: 6.297 kr/md,7 værelser,Opført 1928,2 toiletter,2000,https://www.boligsiden.dk/addresses/0a3f50a2-a827-32b8-e044-0003ba298018,,,,
"Rosningvej 52,4953",325.000 kr.,Stormarkskolen,"10,86 km",6.1,3.7,Villa,Energimærke E,Meget høj,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 68 dage,139 m²,Grund: 777 m²,Ejerudg.: 2.804 kr/md,5 værelser,Opført 1952,1 toilet,4953,https://www.boligsiden.dk/addresses/0a3f50b0-fc65-32b8-e044-0003ba298018,,,,
"Søndertorp 53,7400",2.095.000 kr.,Lindbjergskolen,597 m,7.5,3.7,Villa,Energimærke C,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 68 dage,135 m²,Grund: 902 m²,Ejerudg.: 1.819 kr/md,4 værelser,Opført 1978,1 toilet,7400,https://www.boligsiden.dk/addresses/0a3f50bd-b132-32b8-e044-0003ba298018,,,,
"Kildevej 19,7500",695.000 kr.,Sønderlandsskolen,636 m,6.8,3.7,Rækkehus,Energimærke B,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 68 dage,52 m²,Grund: 95 m²,Ejerudg.: 1.581 kr/md,2 værelser,Opført 1979,1 toilet,7500,https://www.boligsiden.dk/addresses/0a3f50be-076f-32b8-e044-0003ba298018,,,,
"Vesterled 28,7830",595.000 kr.,Skave Skole og Børnehus,"8,5 km",7.1,3.7,Villa,Energimærke C,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 68 dage,200 m²,Grund: 613 m²,Ejerudg.: 1.415 kr/md,7 værelser,Opført 1930,3 toiletter,7830,https://www.boligsiden.dk/addresses/374230b7-1b4f-51c5-e044-0003ba298018,,,,
"Stenmosevej 2,4550",1.695.000 kr.,"Campus Odsherred, 10. klasse, Odsherred GYM10","3,32 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke F,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 68 dage,90 m²,Grund: 1504 m²,Ejerudg.: 2.187 kr/md,2 værelser,Opført 1850,1 toilet,4550,https://www.boligsiden.dk/addresses/0a3f50ac-ce39-32b8-e044-0003ba298018,,,,
"Egevej 18,6933",1.445.000 kr.,Kibæk Skole,814 m,7.1,3.8,Villa,Energimærke B,Meget lav,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 68 dage,140 m²,Grund: 785 m²,Ejerudg.: 1.193 kr/md,7 værelser,Opført 1972,1 toilet,6933,https://www.boligsiden.dk/addresses/0a3f50bf-567c-32b8-e044-0003ba298018,,,,
"Robert Jacobsens Vej 81, 5. tv.,2300",4.645.000 kr.,Fælledby Skole,126 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke B,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 68 dage,98 m²,,Ejerudg.: 4.335 kr/md,4 værelser,Opført 2009,1 toilet,2300,https://www.boligsiden.dk/addresses/363cc2db-63c2-1eb8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
