,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Ægirsvej 5,6000",3.295.000 kr.,Lyshøjskolen,525 m,8.1,3.9,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 215 dage,162 m²,Grund: 382 m²,Ejerudg.: 3.574 kr/md,4 værelser,Opført 1833,1 toilet,6000,https://www.boligsiden.dk/addresses/0a3f50bc-5b25-32b8-e044-0003ba298018,,,,
"Niels Andersens Vej 57,2900",15.750.000 kr.,Dyssegårdsskolen,782 m,8.4,3.8,Villa,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 75 dage,284 m²,Grund: 970 m²,Ejerudg.: 10.913 kr/md,9 værelser,Opført 1933,4 toiletter,2900,https://www.boligsiden.dk/addresses/0a3f50a3-e7db-32b8-e044-0003ba298018,,,,
"Prinsensgade 22,7000",3.495.000 kr.,"Kirstinebjergskolen, Høgevej",849 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 75 dage,158 m²,Grund: 280 m²,Ejerudg.: 1.818 kr/md,4 værelser,Opført 1877,2 toiletter,7000,https://www.boligsiden.dk/addresses/0a3f50ba-c625-32b8-e044-0003ba298018,,,,
"Trygsvej 2C,8230",3.198.000 kr.,Gammelgaardsskolen,614 m,7.9,3.8,Ejerlejlighed,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 75 dage,81 m²,,Ejerudg.: 2.918 kr/md,3 værelser,Opført 2004,1 toilet,8230,https://www.boligsiden.dk/addresses/0a3f50c4-906a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Elmevænget 6,4000",2.525.000 kr.,Allerslev Skole,"3,01 km",8.3,3.7,Villa,Energimærke C,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 75 dage,141 m²,Grund: 707 m²,Ejerudg.: 2.642 kr/md,5 værelser,Opført 1972,1 toilet,4000,https://www.boligsiden.dk/addresses/0a3f50ab-a49a-32b8-e044-0003ba298018,,,,
"Vejlevej 36,7130",1.495.000 kr.,Juelsminde Skole,"2,23 km",6.8,3.7,Villa,Energimærke E,Mellem,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 75 dage,286 m²,Grund: 6325 m²,Ejerudg.: 3.133 kr/md,13 værelser,Opført 1837,3 toiletter,7130,https://www.boligsiden.dk/addresses/0a3f50bb-d57e-32b8-e044-0003ba298018,,,,
"Grønvang 22, st. tv.,8960",995.000 kr.,Kristrup Skole,393 m,6.7,3.7,Ejerlejlighed,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 694 dage,87 m²,,Ejerudg.: 1.914 kr/md,4 værelser,Opført 1950,1 toilet,8960,https://www.boligsiden.dk/addresses/0a3f50c0-f203-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Tornballevej 34,8381",3.695.000 kr.,Tilst Skole,"1,39 km",6.5,3.6,Villa,Energimærke E,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 75 dage,135 m²,Grund: 730 m²,Ejerudg.: 2.528 kr/md,5 værelser,Opført 1966,3 toiletter,8381,https://www.boligsiden.dk/addresses/0a3f50c4-8117-32b8-e044-0003ba298018,,,,
"De Mezas Vej 19,3000",2.795.000 kr.,Skolen ved Rønnebær Allé,"1,27 km",Ikke oplyst,Ikke oplyst,Ejerlejlighed/Villalejlighed,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 172 dage,54 m²,,Ejerudg.: 2.564 kr/md,3 værelser,Opført 1902,1 toilet,3000,https://www.boligsiden.dk/addresses/8a02cfeb-0dee-43c2-b0b5-1d62fe95f41a,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Østerøvej 21,5800",3.995.000 kr.,Birkhovedskolen,"1,02 km",6.9,3.7,Villa,Energimærke C,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 500 dage,132 m²,Grund: 818 m²,Ejerudg.: 3.925 kr/md,3 værelser,Opført 1993,1 toilet,5800,https://www.boligsiden.dk/addresses/0a3f50b3-744b-32b8-e044-0003ba298018,,,,
"Dragebakken 336,5250",2.799.000 kr.,Sanderumskolen,805 m,7.7,3.8,Rækkehus,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 75 dage,126 m²,Grund: 551 m²,Ejerudg.: 2.257 kr/md,5 værelser,Opført 1972,1 toilet,5250,https://www.boligsiden.dk/addresses/0a3f50b3-bec9-32b8-e044-0003ba298018,,,,
"Ingrid Marie Grenen 5,5462",3.995.000 kr.,Havrehedskolen,873 m,7.8,3.9,Villa,Energimærke A2010,Høj,26%,"29,98‰.","Der er 29.714 indbyggere i Nordfyns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 29,98‰.",Til salg i alt: 75 dage,224 m²,Grund: 1000 m²,Ejerudg.: 2.883 kr/md,8 værelser,Opført 2011,2 toiletter,5462,https://www.boligsiden.dk/addresses/4d9ea5e9-a2ab-4b8e-becf-428f1f7d38b8,,,,
"Rosenvej 19, st.,2820",6.800.000 kr.,Gentofte Skole,353 m,8.4,3.8,Villalejlighed,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 252 dage,120 m²,Grund: 779 m²,Ejerudg.: 5.441 kr/md,4 værelser,Opført 1902,1 toilet,2820,https://www.boligsiden.dk/addresses/0a3f50a3-f846-32b8-e044-0003ba298018,,,,
"Sundparken 32,6100",1.085.000 kr.,Starup-Øsby Skole og Børnehus,"10,79 km",6.4,3.8,Villa,Energimærke E,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 75 dage,124 m²,Grund: 1053 m²,Ejerudg.: 1.351 kr/md,5 værelser,Opført 1970,1 toilet,6100,https://www.boligsiden.dk/addresses/0a3f50b6-e140-32b8-e044-0003ba298018,,,,
"Poppelvej 14,9370",1.595.000 kr.,Hals Skole,"7,8 km",6.4,3.7,Villa/Fritidsbolig,Energimærke C,Meget lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 75 dage,167 m²,Grund: 690 m²,Ejerudg.: 1.748 kr/md,6 værelser,Opført 1974,2 toiletter,9370,https://www.boligsiden.dk/addresses/0a3f50c7-d0ae-32b8-e044-0003ba298018,,,,
"Lemvej 70,8930",27.900.000 kr.,Rismølleskolen,"3,19 km",6.7,3.6,Landejendom,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 74 dage,248 m²,Grund: 1303276 m²,Ejerudg.: 3.680 kr/md,7 værelser,Opført 1869,2 toiletter,8930,https://www.boligsiden.dk/addresses/0a3f50c1-08da-32b8-e044-0003ba298018,,,,
"Ferren 33,9492",5.795.000 kr.,Skolecenter Jetsmark,"6,42 km",6.6,3.7,Villa,Energimærke C,Mellem,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 311 dage,231 m²,Grund: 272 m²,Ejerudg.: 2.429 kr/md,5 værelser,Opført 2002,2 toiletter,9492,https://www.boligsiden.dk/addresses/0a3f50c8-d4c4-32b8-e044-0003ba298018,,,,
"Hedelærkevej 4,9800",1.995.000 kr.,Bagterp undervisningssted,"1,67 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 74 dage,163 m²,Grund: 944 m²,Ejerudg.: 2.182 kr/md,5 værelser,Opført 1976,2 toiletter,9800,https://www.boligsiden.dk/addresses/0a3f50c8-1aad-32b8-e044-0003ba298018,,,,
"Richard Mortensens Vej 10F,2300",5.395.000 kr.,Kalvebod Fælled Skole,93 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 75 dage,129 m²,Grund: 63 m²,Ejerudg.: 3.934 kr/md,5 værelser,Opført 2016,2 toiletter,2300,https://www.boligsiden.dk/addresses/096549d6-0a87-44dd-9d81-4aa17dc6fb8f,,,,
"Fjorddraget 4,4300",5.295.000 kr.,Tuse og Udby Skole,"1,7 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke A2020,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 75 dage,175 m²,Grund: 889 m²,Ejerudg.: 3.379 kr/md,5 værelser,Opført 2018,2 toiletter,4300,https://www.boligsiden.dk/addresses/222cd86c-d853-4b7d-b107-e89f95b7f38d,,,,
"Skydebanevej 7,4780",3.195.000 kr.,Møn skole,879 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke A2010,Meget høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 75 dage,144 m²,Grund: 2380 m²,Ejerudg.: 3.409 kr/md,5 værelser,Opført 1893,2 toiletter,4780,https://www.boligsiden.dk/addresses/0a3f50af-f236-32b8-e044-0003ba298018,,,,
"Møllestedet 4,3500",4.995.000 kr.,Egeskolen,217 m,6.3,3.7,Villa,Energimærke C,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 290 dage,121 m²,Grund: 858 m²,Ejerudg.: 4.044 kr/md,4 værelser,Opført 1960,1 toilet,3500,https://www.boligsiden.dk/addresses/0a3f50a7-9387-32b8-e044-0003ba298018,,,,
"Nøddehegnet 2A,3480",4.845.000 kr.,Grønnevang Skole,"4,43 km",7.4,3.7,Villa,Energimærke C,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 75 dage,174 m²,Grund: 1297 m²,Ejerudg.: 4.185 kr/md,6 værelser,Opført 1900,2 toiletter,3480,https://www.boligsiden.dk/addresses/0a3f50a9-c82e-32b8-e044-0003ba298018,,,,
"Teglbrændervej 30,4850",1.195.000 kr.,Stubbekøbing Skole,"3,55 km",6.4,3.6,Villa,Energimærke G,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 179 dage,156 m²,Grund: 10629 m²,Ejerudg.: 1.474 kr/md,4 værelser,Opført 1900,2 toiletter,4850,https://www.boligsiden.dk/addresses/0a3f50b0-e753-32b8-e044-0003ba298018,,,,
"Granparken 21,5792",2.195.000 kr.,Broskolen,"1,18 km",7.3,3.8,Villa,Energimærke C,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 75 dage,120 m²,Grund: 940 m²,Ejerudg.: 1.731 kr/md,4 værelser,Opført 1977,1 toilet,5792,https://www.boligsiden.dk/addresses/0a3f50b6-2711-32b8-e044-0003ba298018,,,,
"Fjordvej 7,5800",3.595.000 kr.,Birkhovedskolen,899 m,6.9,3.7,Villa,Energimærke D,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 75 dage,156 m²,Grund: 623 m²,Ejerudg.: 2.529 kr/md,6 værelser,Opført 1927,3 toiletter,5800,https://www.boligsiden.dk/addresses/0a3f50b3-531b-32b8-e044-0003ba298018,,,,
"Nørrebyvej 9,6630",995.000 kr.,Jels Skole,"2,81 km",7.2,3.7,Villa,Energimærke C,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 75 dage,189 m²,Grund: 7678 m²,Ejerudg.: 1.786 kr/md,5 værelser,Opført 1827,2 toiletter,6630,https://www.boligsiden.dk/addresses/0a3f50b7-477f-32b8-e044-0003ba298018,,,,
"Vestergade 15A,4230",295.000 kr.,Dalmose skole,"9,32 km",5.8,3.7,Ejerlejlighed,fejl,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 75 dage,150 m²,,Ejerudg.: 1.139 kr/md,2 værelser,Opført 1850,1 toilet,4230,https://www.boligsiden.dk/addresses/0a3f50ae-7720-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Købmagergade 6,8300",1.195.000 kr.,Gylling Skole,187 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 941 dage,216 m²,Grund: 638 m²,Ejerudg.: 1.512 kr/md,6 værelser,Opført 1905,2 toiletter,8300,https://www.boligsiden.dk/addresses/0a3f50c0-a42e-32b8-e044-0003ba298018,,,,
"Fjordvænget 48,8832",1.195.000 kr.,Fjordklyngeskolen,878 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 75 dage,129 m²,Grund: 1080 m²,Ejerudg.: 1.174 kr/md,4 værelser,Opført 1972,2 toiletter,8832,https://www.boligsiden.dk/addresses/0a3f50c5-6af4-32b8-e044-0003ba298018,,,,
"Tårnhøjgård 19,3500",4.000.000 kr.,Søndersøskolen,"1,82 km",8.2,3.9,Rækkehus,Energimærke D,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 75 dage,135 m²,Grund: 197 m²,Ejerudg.: 4.062 kr/md,4 værelser,Opført 1977,2 toiletter,3500,https://www.boligsiden.dk/addresses/0a3f50a7-97f8-32b8-e044-0003ba298018,,,,
"Degnevej 20,6830",445.000 kr.,"Blåbjergskolen, Lunde-Kvong afdeling",253 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Meget lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 75 dage,134 m²,Grund: 973 m²,Ejerudg.: 974 kr/md,5 værelser,Opført 1964,1 toilet,6830,https://www.boligsiden.dk/addresses/0a3f50b8-6afd-32b8-e044-0003ba298018,,,,
"Elvira Madigans Vej 37,5700",2.895.000 kr.,Tåsingeskolen,"4,89 km",7.2,3.7,Landejendom,Energimærke E,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 75 dage,154 m²,Grund: 23120 m²,Ejerudg.: 2.529 kr/md,5 værelser,Opført 1923,2 toiletter,5700,https://www.boligsiden.dk/addresses/0a3f50b5-6e3f-32b8-e044-0003ba298018,,,,
"Strengevej 11,6760",1.498.000 kr.,Vittenbergskolen,"1,07 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 836 dage,166 m²,Grund: 1253 m²,Ejerudg.: 1.581 kr/md,5 værelser,Opført 1967,2 toiletter,6760,https://www.boligsiden.dk/addresses/0a3f50b9-d631-32b8-e044-0003ba298018,,,,
"Trendvej 45,9670",595.000 kr.,Farsø Skole,"10,5 km",6.9,3.7,Villa/Fritidsbolig,Energimærke D,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 402 dage,90 m²,Grund: 800 m²,Ejerudg.: 802 kr/md,2 værelser,Opført 1947,1 toilet,9670,https://www.boligsiden.dk/addresses/0a3f50c8-9315-32b8-e044-0003ba298018,,,,
"Søndergade 44,5970",2.295.000 kr.,Marstal Skole,"7,06 km",7.1,3.7,Rækkehus,Energimærke C,Høj,"26,1%",30‰.,"Der er 6.025 indbyggere i Ærø Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30‰.",Til salg i alt: 291 dage,95 m²,Grund: 432 m²,Ejerudg.: 2.268 kr/md,3 værelser,Opført 1870,2 toiletter,5970,https://www.boligsiden.dk/addresses/0a3f50b6-0ca6-32b8-e044-0003ba298018,,,,
"Holmevej 5,3650",9.995.000 kr.,Egedal 10. klassecenter,"1,14 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke A2010,Høj,"25,7%","23,98‰.","Der er 44.375 indbyggere i Egedal Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,98‰.",Til salg i alt: 75 dage,258 m²,Grund: 39900 m²,Ejerudg.: 7.182 kr/md,7 værelser,Opført 1970,3 toiletter,3650,https://www.boligsiden.dk/addresses/0a3f50aa-b8d0-32b8-e044-0003ba298018,,,,
"Gadekæret 10,9670",745.000 kr.,Farsø Skole,"10,77 km",6.9,3.7,Villa/Fritidsbolig,Energimærke D,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 75 dage,75 m²,Grund: 2807 m²,Ejerudg.: 1.092 kr/md,3 værelser,Opført 1857,1 toilet,9670,https://www.boligsiden.dk/addresses/0a3f50c8-8540-32b8-e044-0003ba298018,,,,
"Toften 19,8400",2.195.000 kr.,Ebeltoft Skole,414 m,7.3,3.7,Rækkehus,Energimærke D,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 243 dage,85 m²,Grund: 146 m²,Ejerudg.: 1.832 kr/md,3 værelser,Opført 1979,1 toilet,8400,https://www.boligsiden.dk/addresses/0a3f50bf-9788-32b8-e044-0003ba298018,,,,
"Frederiksgade 9, 4. tv.,1265",16.500.000 kr.,Sølvgades Skole,445 m,7.8,3.7,Ejerlejlighed,Energimærke B,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 256 dage,216 m²,,Ejerudg.: 11.173 kr/md,4 værelser,Opført 1885,2 toiletter,1265,https://www.boligsiden.dk/addresses/0a3f509e-223c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Dyrehøjvej 18,5672",1.395.000 kr.,Brobyskolerne,244 m,6.9,3.6,Villa,Energimærke C,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 75 dage,138 m²,Grund: 801 m²,Ejerudg.: 979 kr/md,4 værelser,Opført 1960,1 toilet,5672,https://www.boligsiden.dk/addresses/0a3f50b2-69cb-32b8-e044-0003ba298018,,,,
"Havnebakken 8,3770",1.998.000 kr.,Kongeskærskolen,"4,97 km",7,3.6,Villa,Energimærke E,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 75 dage,125 m²,Grund: 479 m²,Ejerudg.: 1.594 kr/md,4 værelser,Opført 1942,1 toilet,3770,https://www.boligsiden.dk/addresses/0a3f50b1-ef18-32b8-e044-0003ba298018,,,,
"Hegnet 11,4300",5.595.000 kr.,Bjergmarkskolen,"1,17 km",6.8,3.7,Villa,Energimærke A2010,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 75 dage,170 m²,Grund: 546 m²,Ejerudg.: 3.611 kr/md,5 værelser,Opført 1900,2 toiletter,4300,https://www.boligsiden.dk/addresses/0a3f50ad-3d4b-32b8-e044-0003ba298018,,,,
"Dronningeengen 11,2950",9.695.000 kr.,Trørødskolen,"1,17 km",8.1,3.9,Villa,Energimærke E,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 430 dage,171 m²,Grund: 1010 m²,Ejerudg.: 6.498 kr/md,5 værelser,Opført 1968,2 toiletter,2950,https://www.boligsiden.dk/addresses/0a3f50a6-c9db-32b8-e044-0003ba298018,,,,
"Damgårdsvej 60,8660",2.295.000 kr.,Stilling Skole,836 m,7.5,3.7,Villa,Energimærke E,Mellem,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 75 dage,117 m²,Grund: 792 m²,Ejerudg.: 2.464 kr/md,4 værelser,Opført 1978,1 toilet,8660,https://www.boligsiden.dk/addresses/0a3f50c2-256f-32b8-e044-0003ba298018,,,,
"Christiansgade 24, st.,9000",1.195.000 kr.,Sønderbroskolen,"1,13 km",7.2,3.8,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 75 dage,57 m²,,Ejerudg.: 1.961 kr/md,2 værelser,Opført 1898,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50c9-d702-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Syriensvej 2, 1. tv.,2300",2.850.000 kr.,Skolen ved Sundet,465 m,7.6,3.8,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 75 dage,60 m²,,Ejerudg.: 3.714 kr/md,3 værelser,Opført 1952,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f50a1-041d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hovedgaden 33A,5932",949.000 kr.,Humble Skole,296 m,6.1,3.7,Villa/Fritidsbolig,Energimærke F,Mellem,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 75 dage,107 m²,Grund: 1455 m²,Ejerudg.: 2.554 kr/md,5 værelser,Opført 1920,2 toiletter,5932,https://www.boligsiden.dk/addresses/0a3f50b5-bd3d-32b8-e044-0003ba298018,,,,
"Marielund 3,4200",2.995.000 kr.,Marievangsskolen,209 m,6.8,3.7,Villa,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 75 dage,177 m²,Grund: 837 m²,Ejerudg.: 2.796 kr/md,7 værelser,Opført 1976,2 toiletter,4200,https://www.boligsiden.dk/addresses/0a3f50ae-a907-32b8-e044-0003ba298018,,,,
"Stubberupvej 2,4640",1.345.000 kr.,Ny-Øst,286 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Meget høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 75 dage,98 m²,Grund: 788 m²,Ejerudg.: 1.949 kr/md,5 værelser,Opført 1936,2 toiletter,4640,https://www.boligsiden.dk/addresses/0a3f50af-82ab-32b8-e044-0003ba298018,,,,
"Steen Blichers Vej 13, 1.,2000",17.500.000 kr.,Skolen på Nyelandsvej,599 m,7.8,3.7,Villalejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 75 dage,126 m²,Grund: - m²,Ejerudg.: 4.946 kr/md,4 værelser,Opført 1877,2 toiletter,2000,https://www.boligsiden.dk/addresses/0a3f50a2-ccd5-32b8-e044-0003ba298018,,,,
"Holmbladsgade 81, 2. th.,2300",2.595.000 kr.,Lergravsparkens Skole,177 m,6.9,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 75 dage,52 m²,,Ejerudg.: 2.888 kr/md,2 værelser,Opført 1905,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f509e-b82d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Tulipanvej 5,3600",3.995.000 kr.,Ådalens Skole,"1,13 km",7,3.7,Villa,Energimærke C,Høj,"25,8%","32,5‰.","Der er 45.800 indbyggere i Frederikssund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,5‰.",Til salg i alt: 75 dage,140 m²,Grund: 779 m²,Ejerudg.: 3.434 kr/md,5 værelser,Opført 1973,2 toiletter,3600,https://www.boligsiden.dk/addresses/0a3f50a8-6a10-32b8-e044-0003ba298018,,,,
