,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Marholm 20,2670",4.195.000 kr.,Krogårdskolen,"1,01 km",7.1,3.7,Villa,Energimærke E,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 5 dage,161 m²,Grund: 750 m²,Ejerudg.: 3.572 kr/md,6 værelser,Opført 1967,2 toiletter,2670,https://www.boligsiden.dk/addresses/0a3f50ab-0e6d-32b8-e044-0003ba298018,,,,
"Flegebakken 59,8370",4.300.000 kr.,Østervangskolen,783 m,7.3,3.7,Villa,Energimærke A2015,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 341 dage,161 m²,Grund: 801 m²,Ejerudg.: 3.254 kr/md,4 værelser,Opført 2021,2 toiletter,8370,https://www.boligsiden.dk/addresses/ff0dc1c0-341e-408d-8aee-df83611a1155,,,,
"Vandmøllevej 27,6920",1.195.000 kr.,Videbæk Skole,1 km,6.7,3.7,Villa,Energimærke C,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 5 dage,91 m²,Grund: 655 m²,Ejerudg.: 1.421 kr/md,2 værelser,Opført 1960,2 toiletter,6920,https://www.boligsiden.dk/addresses/0a3f50bf-41c2-32b8-e044-0003ba298018,,,,
"Astrid Lindgrensvej 21,4200",3.675.000 kr.,Søndermarksskolen,796 m,6.5,3.7,Villa,Energimærke C,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 5 dage,185 m²,Grund: 1140 m²,Ejerudg.: 3.131 kr/md,5 værelser,Opført 2005,2 toiletter,4200,https://www.boligsiden.dk/addresses/0a3f50ae-7d88-32b8-e044-0003ba298018,,,,
"Ringholmvej 14, 3. th.,2700",3.395.000 kr.,Rødkilde Skole,130 m,6.9,3.7,Ejerlejlighed,Energimærke A,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 5 dage,69 m²,,Ejerudg.: 2.261 kr/md,2 værelser,Opført 2018,1 toilet,2700,https://www.boligsiden.dk/addresses/5411359d-fc43-4aef-8d7a-5e59db1487c6,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Majvænget 11,6000",3.195.000 kr.,Bramdrup Skole,398 m,6.7,3.8,Villa,Energimærke B,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 5 dage,245 m²,Grund: 1012 m²,Ejerudg.: 2.639 kr/md,7 værelser,Opført 1971,3 toiletter,6000,https://www.boligsiden.dk/addresses/0a3f50bc-2171-32b8-e044-0003ba298018,,,,
"Funder Trindager 120,8600",3.795.000 kr.,Tollundskolen,747 m,7.4,3.7,Villa,Energimærke A2015,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 5 dage,145 m²,Grund: 708 m²,Ejerudg.: 3.235 kr/md,6 værelser,Opført 2022,2 toiletter,8600,https://www.boligsiden.dk/addresses/a28f0f2c-6004-4d27-9bdf-5a03033a64d3,,,,
"Højager 18,4040",3.145.000 kr.,Nordskolen,"2,44 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 67 dage,113 m²,Grund: 712 m²,Ejerudg.: 3.181 kr/md,4 værelser,Opført 1974,1 toilet,4040,https://www.boligsiden.dk/addresses/0a3f50ab-374a-32b8-e044-0003ba298018,,,,
"Løkkegade 3,3700",1.750.000 kr.,Åvangsskolen,"1,33 km",6.4,3.6,Villa,Energimærke E,Høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 5 dage,112 m²,Grund: 189 m²,Ejerudg.: 1.590 kr/md,4 værelser,Opført 1934,1 toilet,3700,https://www.boligsiden.dk/addresses/0a3f50b2-03f2-32b8-e044-0003ba298018,,,,
"Plantevej 1, 3. th.,2870",1.995.000 kr.,Munkegårdsskolen,537 m,8,3.7,Ejerlejlighed,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 5 dage,58 m²,,Ejerudg.: 2.755 kr/md,2 værelser,Opført 1948,1 toilet,2870,https://www.boligsiden.dk/addresses/0a3f50a3-f4d7-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Vordingborggade 78, st. tv.,2100",2.850.000 kr.,Randersgades Skole,348 m,7.4,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 5 dage,50 m²,,Ejerudg.: 3.492 kr/md,2 værelser,Opført 1913,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f50a1-c68a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Havneholmen 54, 3. th.,1561",11.495.000 kr.,Oehlenschlægersgades Skole,"1,17 km",7.2,3.6,Ejerlejlighed,Energimærke B,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 690 dage,132 m²,,Ejerudg.: 9.990 kr/md,4 værelser,Opført 2009,2 toiletter,1561,https://www.boligsiden.dk/addresses/2ef51a73-ab26-4ee7-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Lynggårdsbakken 21,4400",1.795.000 kr.,Nyrupskolen,253 m,7.2,3.7,Villa,Energimærke C,Høj,"24,2%",34‰.,"Der er 48.368 indbyggere i Kalundborg Kommune. Kommuneskatten er på 24,2% og grundskyldspromillen på 34‰.",Til salg i alt: 5 dage,122 m²,Grund: 930 m²,Ejerudg.: 1.715 kr/md,5 værelser,Opført 1970,1 toilet,4400,https://www.boligsiden.dk/addresses/0a3f50ad-b3f0-32b8-e044-0003ba298018,,,,
"Pindstrupvej 2,9240",745.000 kr.,Nibe Skole,"5,03 km",7.5,3.8,Landejendom/Landejendom,Energimærke E,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 5 dage,163 m²,Grund: 9998 m²,Ejerudg.: 1.481 kr/md,6 værelser,Opført 1934,1 toilet,9240,https://www.boligsiden.dk/addresses/0a3f50c8-bb34-32b8-e044-0003ba298018,,,,
"Egestubben 3,8830",695.000 kr.,Sødalskolen,"5,4 km",7.2,3.7,Villa,Energimærke E,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 244 dage,158 m²,Grund: 1375 m²,Ejerudg.: 1.220 kr/md,7 værelser,Opført 1969,1 toilet,8830,https://www.boligsiden.dk/addresses/0a3f50c6-3fdb-32b8-e044-0003ba298018,,,,
"Tværbymark 8,5970",2.095.000 kr.,Marstal Skole,"14,42 km",7.1,3.7,Landejendom,Energimærke E,Høj,"26,1%",30‰.,"Der er 6.025 indbyggere i Ærø Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30‰.",Til salg i alt: 5 dage,183 m²,Grund: 39234 m²,Ejerudg.: 2.241 kr/md,5 værelser,Opført 1920,1 toilet,5970,https://www.boligsiden.dk/addresses/0a3f50b6-13ad-32b8-e044-0003ba298018,,,,
"Strøybergsvej 62,9000",12.500.000 kr.,Stolpedalsskolen,"1,1 km",8.3,3.9,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 5 dage,208 m²,Grund: 1381 m²,Ejerudg.: 5.908 kr/md,5 værelser,Opført 1959,3 toiletter,9000,https://www.boligsiden.dk/addresses/0a3f50ca-cae8-32b8-e044-0003ba298018,,,,
"Kollekollevej 33,4560",595.000 kr.,Vig Skole,"3,92 km",6.3,3.5,Villa,Energimærke E,Høj,"26,3%",34‰.,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",Til salg i alt: 5 dage,124 m²,Grund: 830 m²,Ejerudg.: 1.306 kr/md,4 værelser,Opført 1940,1 toilet,4560,https://www.boligsiden.dk/addresses/0a3f50af-361d-32b8-e044-0003ba298018,,,,
"Rødkælkevej 37,4300",2.395.000 kr.,Tuse og Udby Skole,"2,17 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 5 dage,128 m²,Grund: 849 m²,Ejerudg.: 2.795 kr/md,4 værelser,Opført 1968,2 toiletter,4300,https://www.boligsiden.dk/addresses/0a3f50ad-61b0-32b8-e044-0003ba298018,,,,
"Kløvervej 6,4623",2.795.000 kr.,Ejby Skole,401 m,7.2,3.8,Villa,Energimærke C,Meget høj,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 5 dage,103 m²,Grund: 713 m²,Ejerudg.: 2.655 kr/md,3 værelser,Opført 1971,2 toiletter,4623,https://www.boligsiden.dk/addresses/0a3f50ac-3fa9-32b8-e044-0003ba298018,,,,
"Solbakkevej 23B,2820",19.950.000 kr.,Skovgårdsskolen,"1,36 km",8.6,3.9,Villa,Energimærke E,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 136 dage,352 m²,Grund: 1494 m²,Ejerudg.: 15.524 kr/md,6 værelser,Opført 1923,6 toiletter,2820,https://www.boligsiden.dk/addresses/0a3f50a4-04db-32b8-e044-0003ba298018,,,,
"Buurholtvej 34,9700",895.000 kr.,Øster Brønderslev Centralskole,735 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 5 dage,129 m²,Grund: 654 m²,Ejerudg.: 1.492 kr/md,3 værelser,Opført 1920,2 toiletter,9700,https://www.boligsiden.dk/addresses/0a3f50c6-e021-32b8-e044-0003ba298018,,,,
"Tværvej 1,8382",2.849.000 kr.,Rønbækskolen,"3,5 km",8,3.8,Landejendom,Energimærke C,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 428 dage,165 m²,Grund: 21153 m²,Ejerudg.: 3.546 kr/md,4 værelser,Opført 1932,1 toilet,8382,https://www.boligsiden.dk/addresses/0a3f50c0-2893-32b8-e044-0003ba298018,,,,
"Gartnervang 42, 2. th.,4000",2.095.000 kr.,Østervangsskolen,132 m,7.4,3.7,Ejerlejlighed,Energimærke C,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 5 dage,82 m²,,Ejerudg.: 4.339 kr/md,3 værelser,Opført 1969,1 toilet,4000,https://www.boligsiden.dk/addresses/0a3f50ab-ddd3-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Brændeskovvej 99,5500",4.995.000 kr.,Strib Skole,"1,09 km",7.4,3.8,Villa,Energimærke C,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 5 dage,245 m²,Grund: 1085 m²,Ejerudg.: 3.092 kr/md,6 værelser,Opført 2004,2 toiletter,5500,https://www.boligsiden.dk/addresses/0a3f50b3-1bbe-32b8-e044-0003ba298018,,,,
"Slugten 8,3700",1.295.000 kr.,Søndermarksskolen,"5,62 km",6.8,3.5,Villa/Fritidsbolig,Energimærke F,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 5 dage,130 m²,Grund: 700 m²,Ejerudg.: 1.592 kr/md,4 værelser,Opført 1970,1 toilet,3700,https://www.boligsiden.dk/addresses/0a3f50b2-208b-32b8-e044-0003ba298018,,,,
"Moseparken 27,8722",1.275.000 kr.,Stjernevejskolen,611 m,7.5,3.8,Villa,Energimærke C,Meget høj,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 5 dage,77 m²,Grund: 415 m²,Ejerudg.: 1.341 kr/md,3 værelser,Opført 1984,1 toilet,8722,https://www.boligsiden.dk/addresses/0a3f50bb-212e-32b8-e044-0003ba298018,,,,
"Vester Alle 28,8960",1.595.000 kr.,Assentoftskolen,"1,49 km",7.3,3.8,Villa,Energimærke D,Mellem,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 185 dage,110 m²,Grund: 800 m²,Ejerudg.: 1.987 kr/md,4 værelser,Opført 1965,1 toilet,8960,https://www.boligsiden.dk/addresses/0a3f50c2-5489-32b8-e044-0003ba298018,,,,
"Evenvænget 1,5270",2.995.000 kr.,Stige Skole,"1,34 km",6.5,3.7,Villa,Energimærke B,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 170 dage,157 m²,Grund: 1179 m²,Ejerudg.: 2.039 kr/md,4 værelser,Opført 1969,1 toilet,5270,https://www.boligsiden.dk/addresses/0a3f50b3-d29a-32b8-e044-0003ba298018,,,,
"Østre Alle 38, 2. tv.,4800",795.000 kr.,Sophieskolen,"1,19 km",6.4,3.7,Ejerlejlighed,Energimærke D,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 5 dage,76 m²,,Ejerudg.: 2.292 kr/md,3 værelser,Opført 1935,1 toilet,4800,https://www.boligsiden.dk/addresses/0a3f50b0-5565-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Tandsbusk 52,6470",1.249.000 kr.,Hørup Centralskole,"5,42 km",7.3,3.7,Villa,Energimærke E,Høj,"25,7%","27,1‰.","Der er 73.711 indbyggere i Sønderborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 27,1‰.",Til salg i alt: 5 dage,178 m²,Grund: 939 m²,Ejerudg.: 1.485 kr/md,5 værelser,Opført 1978,2 toiletter,6470,https://www.boligsiden.dk/addresses/0a3f50b7-923c-32b8-e044-0003ba298018,,,,
"Vestre Teglgade 8C, 3. th.,2450",4.750.000 kr.,Skolen i Sydhavnen,451 m,7.7,3.7,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 5 dage,90 m²,,Ejerudg.: 4.216 kr/md,3 værelser,Opført 2019,1 toilet,2450,https://www.boligsiden.dk/addresses/1f4bc266-2063-4a5b-8b8d-b0765bad8661,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Egernets Kvarter 23,4623",2.350.000 kr.,Ejby Skole,834 m,7.2,3.8,Rækkehus,Energimærke C,Meget høj,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 5 dage,98 m²,Grund: 153 m²,Ejerudg.: 2.293 kr/md,4 værelser,Opført 1987,1 toilet,4623,https://www.boligsiden.dk/addresses/0a3f50ac-387f-32b8-e044-0003ba298018,,,,
"Ege Allé 157,8600",3.195.000 kr.,Sølystskolen,"1,04 km",7.1,3.8,Villa,Energimærke C,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 5 dage,195 m²,Grund: 919 m²,Ejerudg.: 3.426 kr/md,8 værelser,Opført 1970,2 toiletter,8600,https://www.boligsiden.dk/addresses/0a3f50c1-c595-32b8-e044-0003ba298018,,,,
"Krokusvej 130,8700",3.195.000 kr.,Bankagerskolen,702 m,6.8,3.7,Villa,Energimærke A2010,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 100 dage,175 m²,Grund: 987 m²,Ejerudg.: 2.250 kr/md,6 værelser,Opført 1977,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-6c27-32b8-e044-0003ba298018,,,,
"Højdevej 33B,2830",8.495.000 kr.,Virum Skole,938 m,9,3.9,Villa,Energimærke E,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 5 dage,134 m²,Grund: 1439 m²,Ejerudg.: 6.031 kr/md,5 værelser,Opført 1960,1 toilet,2830,https://www.boligsiden.dk/addresses/0a3f50a6-3981-32b8-e044-0003ba298018,,,,
"Ørnevej 3,4040",2.495.000 kr.,Nordskolen,612 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke F,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 5 dage,110 m²,Grund: 802 m²,Ejerudg.: 3.043 kr/md,4 værelser,Opført 1960,2 toiletter,4040,https://www.boligsiden.dk/addresses/0a3f50ab-4715-32b8-e044-0003ba298018,,,,
"Harreshøjvej 43A,3080",36.000.000 kr.,Hornbæk Skole,"6,86 km",7.3,3.7,Landejendom,Energimærke C,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 5 dage,500 m²,Grund: 203935 m²,Ejerudg.: 4.541 kr/md,2 værelser,Opført 1972,4 toiletter,3080,https://www.boligsiden.dk/addresses/0a3f50a9-3e87-32b8-e044-0003ba298018,,,,
"Roskildevej 114, 5. th.,2000",3.550.000 kr.,Søndermarkskolen,345 m,7.4,3.7,Ejerlejlighed,Energimærke D,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 5 dage,97 m²,,Ejerudg.: 4.176 kr/md,3 værelser,Opført 1956,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-bcb7-32b8-e044-0003ba298018,Elevator: Ja,Altan: Ja,Terrasse: Nej,
"Krarup Nordegn 7,5750",1.895.000 kr.,Espe Skole,"3,1 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke B,Meget høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 5 dage,132 m²,Grund: 23043 m²,Ejerudg.: 1.779 kr/md,9 værelser,Opført 1864,1 toilet,5750,https://www.boligsiden.dk/addresses/0a3f50b5-3310-32b8-e044-0003ba298018,,,,
"Farsøvej 29,9640",445.000 kr.,Farsø Skole,"7,61 km",6.9,3.7,Villa,Energimærke E,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 274 dage,120 m²,Grund: 1168 m²,Ejerudg.: 1.025 kr/md,4 værelser,Opført 1955,1 toilet,9640,https://www.boligsiden.dk/addresses/0a3f50c7-2265-32b8-e044-0003ba298018,,,,
"Sydbjerg 22,8410",2.795.000 kr.,Rønde Skole,"2,22 km",7.1,3.7,Villa,Energimærke A2020,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 5 dage,115 m²,Grund: 525 m²,Ejerudg.: 2.750 kr/md,4 værelser,Opført 2024,-,8410,https://www.boligsiden.dk/addresses/753b405b-92f3-4791-87c5-42110be8190e,,,,
"Strandvej 12,4220",1.395.000 kr.,Broskolen,760 m,6.1,3.7,Villa,Energimærke D,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 5 dage,156 m²,Grund: 588 m²,Ejerudg.: 1.704 kr/md,7 værelser,Opført 1900,2 toiletter,4220,https://www.boligsiden.dk/addresses/0a3f50ad-f057-32b8-e044-0003ba298018,,,,
"Østergade 34,4623",1.945.000 kr.,Højelse Skole,"1,86 km",7.1,3.7,Ejerlejlighed,Energimærke A2010,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 5 dage,73 m²,,Ejerudg.: 1.712 kr/md,2 værelser,Opført 1981,1 toilet,4623,https://www.boligsiden.dk/addresses/5e5011b7-e75a-58be-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Mortensdam 2,5400",1.295.000 kr.,Bogense Skole,"4,26 km",6.5,3.7,Villa,Energimærke C,Mellem,26%,"29,98‰.","Der er 29.714 indbyggere i Nordfyns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 29,98‰.",Til salg i alt: 5 dage,163 m²,Grund: 3425 m²,Ejerudg.: 1.664 kr/md,8 værelser,Opført 1938,2 toiletter,5400,https://www.boligsiden.dk/addresses/0a3f50b2-603b-32b8-e044-0003ba298018,,,,
"Kallesmærskvej 7B,6857",5.498.000 kr.,Blåvandshuk Skole,"11,97 km",6.7,3.7,Villa,Energimærke D,Meget lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 5 dage,175 m²,Grund: 1233 m²,Ejerudg.: 3.431 kr/md,5 værelser,Opført 1986,3 toiletter,6857,https://www.boligsiden.dk/addresses/0a3f50b8-8c44-32b8-e044-0003ba298018,,,,
"Vibevej 5,4684",2.495.000 kr.,"Holmegaardskolen, afd. Fensmark",707 m,6.8,3.6,Villa,Energimærke D,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 5 dage,140 m²,Grund: 835 m²,Ejerudg.: 1.867 kr/md,4 værelser,Opført 1959,1 toilet,4684,https://www.boligsiden.dk/addresses/0a3f50af-ab3c-32b8-e044-0003ba298018,,,,
"Orionsvej 13,8270",9.750.000 kr.,Rosenvangskolen,986 m,7.5,3.8,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 5 dage,138 m²,Grund: 700 m²,Ejerudg.: 4.833 kr/md,4 værelser,Opført 1969,2 toiletter,8270,https://www.boligsiden.dk/addresses/0a3f50c3-d178-32b8-e044-0003ba298018,,,,
"Østergårdsvej 6,8700",1.595.000 kr.,Dagnæsskolen,6 km,7,3.8,Villa,Energimærke E,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 5 dage,113 m²,Grund: 923 m²,Ejerudg.: 1.517 kr/md,6 værelser,Opført 1951,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-a609-32b8-e044-0003ba298018,,,,
"Langagervej 17,6900",1.095.000 kr.,"Skjern Folkeskole, afd. Enghavevej",782 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 5 dage,68 m²,Grund: 559 m²,Ejerudg.: 1.165 kr/md,2 værelser,Opført 1955,1 toilet,6900,https://www.boligsiden.dk/addresses/0a3f50be-bc29-32b8-e044-0003ba298018,,,,
"Cylindervej 29, 3. th.,2450",4.700.000 kr.,Skolen i Sydhavnen,308 m,7.7,3.7,Ejerlejlighed,Energimærke A2020,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 238 dage,79 m²,,Ejerudg.: 3.695 kr/md,3 værelser,Opført 2020,1 toilet,2450,https://www.boligsiden.dk/addresses/39baf100-b288-43db-8859-2c35b1da0a41,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Perlevej 60,2650",6.645.000 kr.,Langhøjskolen,826 m,6.9,3.8,Villa,Energimærke B,Høj,"25,4%","29,7‰.","Der er 53.267 indbyggere i Hvidovre Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,7‰.",Til salg i alt: 297 dage,206 m²,Grund: 817 m²,Ejerudg.: 6.573 kr/md,7 værelser,Opført 1952,2 toiletter,2650,https://www.boligsiden.dk/addresses/0a3f50a5-8452-32b8-e044-0003ba298018,,,,
"Gammeltoft 6,3790",1.795.000 kr.,Svartingedal Skole,"1,03 km",6,3.7,Villa,Energimærke B,Meget høj,"26,2%",34‰.,"Der er 39.545 indbyggere i Bornholm Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 34‰.",Til salg i alt: 5 dage,169 m²,Grund: 825 m²,Ejerudg.: 1.837 kr/md,4 værelser,Opført 1979,2 toiletter,3790,https://www.boligsiden.dk/addresses/0a3f50b1-e847-32b8-e044-0003ba298018,,,,
