,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Frederiksberg Alle 19A, 3. tv.,1820",18.495.000 kr.,Ny Hollænderskolen,637 m,8,3.8,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 55 dage,202 m²,,Ejerudg.: 10.889 kr/md,7 værelser,Opført 1905,1 toilet,1820,https://www.boligsiden.dk/addresses/0a3f50a2-4105-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ridehusgade 38, 1.,5000",2.595.000 kr.,Risingskolen,"1,32 km",6.6,3.7,Ejerlejlighed,Energimærke E,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 247 dage,106 m²,,Ejerudg.: 2.998 kr/md,4 værelser,Opført 1888,1 toilet,5000,https://www.boligsiden.dk/addresses/0a3f50b4-8e87-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ørredvej 6,5935",1.195.000 kr.,Humble Skole,"9,52 km",6.1,3.7,Villa/Fritidsbolig,Energimærke C,Mellem,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 55 dage,140 m²,Grund: 1107 m²,Ejerudg.: 1.307 kr/md,5 værelser,Opført 1977,1 toilet,5935,https://www.boligsiden.dk/addresses/0a3f50b5-c671-32b8-e044-0003ba298018,,,,
"Olivia Hansens Gade 4, 6. Lejl. 2.,1799",3.750.000 kr.,Vesterbro Ny Skole,570 m,6.7,3.7,Ejerlejlighed,Energimærke A2,Ukendt,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 55 dage,55 m²,,Ejerudg.: 2.401 kr/md,2 værelser,Opført 2025,-,1799,https://www.boligsiden.dk/addresses/0fcca00d-748c-42f0-80b8-8dd090f92122,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Vendersgade 11,6900",1.550.000 kr.,"Skjern Folkeskole, afd. Enghavevej",719 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 55 dage,111 m²,Grund: 422 m²,Ejerudg.: 1.605 kr/md,3 værelser,Opført 1988,1 toilet,6900,https://www.boligsiden.dk/addresses/0a3f50be-c6bf-32b8-e044-0003ba298018,,,,
"Kalundborgvej 15A,4300",2.275.000 kr.,"Nordvestsjællands Erhvervs- og Gymnasieuddannelser, 10. klasse, Holbæk",786 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 209 dage,89 m²,,Ejerudg.: 4.614 kr/md,3 værelser,Opført 1920,1 toilet,4300,https://www.boligsiden.dk/addresses/6a43f54d-791e-3e7f-e044-00144f3ead67,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Grønløkke Allé 44,8310",3.799.000 kr.,Tranbjergskolen,"1,25 km",6.9,3.7,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 327 dage,151 m²,Grund: 806 m²,Ejerudg.: 3.330 kr/md,7 værelser,Opført 1981,2 toiletter,8310,https://www.boligsiden.dk/addresses/0a3f50c2-f98a-32b8-e044-0003ba298018,,,,
"Turpinsvej 16,2605",5.995.000 kr.,Brøndbyøster Skole,"1,07 km",6.4,3.7,Villa,Energimærke B,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 55 dage,149 m²,Grund: 598 m²,Ejerudg.: 2.834 kr/md,5 værelser,Opført 1964,2 toiletter,2605,https://www.boligsiden.dk/addresses/0a3f50a3-7a56-32b8-e044-0003ba298018,,,,
"Syrenkæden 2,2670",2.995.000 kr.,Krogårdskolen,"1,35 km",7.1,3.7,Rækkehus,Energimærke D,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 55 dage,107 m²,Grund: 392 m²,Ejerudg.: 3.003 kr/md,4 værelser,Opført 1969,1 toilet,2670,https://www.boligsiden.dk/addresses/0a3f50ab-1fc7-32b8-e044-0003ba298018,,,,
"Stillingevej 19,4200",1.895.000 kr.,Stillinge Skole,"2,12 km",6.9,3.7,Villa,Energimærke E,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 635 dage,213 m²,Grund: 1200 m²,Ejerudg.: 2.040 kr/md,6 værelser,Opført 1900,1 toilet,4200,https://www.boligsiden.dk/addresses/0a3f50ae-c2dc-32b8-e044-0003ba298018,,,,
"Telemarksgade 3, 1.,2300",6.500.000 kr.,Amager Fælled Skole,467 m,6.6,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 264 dage,149 m²,,Ejerudg.: 7.375 kr/md,3 værelser,Opført 1915,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f50a1-1f63-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Friborgvej 7,9370",1.345.000 kr.,Hals Skole,"7,27 km",6.4,3.7,Villa,Energimærke C,Meget lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 55 dage,145 m²,Grund: 797 m²,Ejerudg.: 1.260 kr/md,4 værelser,Opført 1969,1 toilet,9370,https://www.boligsiden.dk/addresses/0a3f50c7-bf37-32b8-e044-0003ba298018,,,,
"Birkevænget 1,8362",2.998.000 kr.,Bakkeskolen,551 m,7.4,3.7,Villa,Energimærke E,Høj,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 55 dage,148 m²,Grund: 900 m²,Ejerudg.: 2.608 kr/md,4 værelser,Opført 1969,2 toiletter,8362,https://www.boligsiden.dk/addresses/0a3f50c0-2b17-32b8-e044-0003ba298018,,,,
"Vimmelskaftet 36B, 4. th.,1161",12.500.000 kr.,Den Classenske Legatskole,694 m,8.1,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 55 dage,117 m²,,Ejerudg.: 8.630 kr/md,3 værelser,Opført 1857,1 toilet,1161,https://www.boligsiden.dk/addresses/0a3f50a1-b9f2-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Birkehaven 72,3400",3.795.000 kr.,Grønnevang Skole,286 m,7.4,3.7,Villa,Energimærke E,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 55 dage,135 m²,Grund: 823 m²,Ejerudg.: 3.023 kr/md,4 værelser,Opført 1976,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-a149-32b8-e044-0003ba298018,,,,
"Østergårds Alle 27,8362",3.299.000 kr.,Bakkeskolen,"1,01 km",7.4,3.7,Rækkehus,Energimærke A2015,Høj,26%,"24,66‰.","Der er 64.318 indbyggere i Skanderborg Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 24,66‰.",Til salg i alt: 55 dage,136 m²,Grund: 212 m²,Ejerudg.: 2.072 kr/md,5 værelser,Opført 2015,2 toiletter,8362,https://www.boligsiden.dk/addresses/340ba57d-8db6-4927-b803-d1d984ca1203,,,,
"Leharparken 93,9200",2.995.000 kr.,Frejlev Skole,828 m,7.5,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 55 dage,148 m²,Grund: 1320 m²,Ejerudg.: 2.203 kr/md,5 værelser,Opført 1972,2 toiletter,9200,https://www.boligsiden.dk/addresses/0a3f50ca-4f52-32b8-e044-0003ba298018,,,,
"Sabroesvej 5A, st. tv.,3000",1.995.000 kr.,Skolen i Bymidten,562 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 55 dage,88 m²,,Ejerudg.: 4.035 kr/md,3 værelser,Opført 1968,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-79bc-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Jernbanegade 11,9320",2.395.000 kr.,Hjallerup Skole,764 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 55 dage,196 m²,Grund: 700 m²,Ejerudg.: 1.724 kr/md,3 værelser,Opført 1920,2 toiletter,9320,https://www.boligsiden.dk/addresses/0a3f50c7-0ca0-32b8-e044-0003ba298018,,,,
"Kærmysevej 2,8830",3.075.000 kr.,Sødalskolen,574 m,7.2,3.7,Villa,Energimærke A2015,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 697 dage,187 m²,Grund: 957 m²,Ejerudg.: 1.147 kr/md,5 værelser,Opført 2023,2 toiletter,8830,https://www.boligsiden.dk/addresses/50bb7db0-02f7-48a3-a41d-098becbe22e1,,,,
"Hyldegårdsvej 12, 1. 2.,2920",1.995.000 kr.,Ordrup Skole,403 m,8.4,3.8,Ejerlejlighed,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 55 dage,52 m²,,Ejerudg.: 2.925 kr/md,2 værelser,Opført 1959,1 toilet,2920,https://www.boligsiden.dk/addresses/0a3f50a3-cca5-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Hadsundvej 86D, 2. tv.,9000",1.575.000 kr.,Filstedvejens Skole,409 m,6.6,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 55 dage,91 m²,,Ejerudg.: 2.788 kr/md,4 værelser,Opført 1969,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-10b6-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Æblevej 5,7250",895.000 kr.,Hejnsvig Skole,242 m,6.3,3.6,Villa,Energimærke D,Lav,24%,"18,48‰.","Der er 26.631 indbyggere i Billund Kommune. Kommuneskatten er på 24% og grundskyldspromillen på 18,48‰.",Til salg i alt: 502 dage,106 m²,Grund: 748 m²,Ejerudg.: 922 kr/md,3 værelser,Opført 1965,2 toiletter,7250,https://www.boligsiden.dk/addresses/0a3f50b9-9bf3-32b8-e044-0003ba298018,,,,
"Ved Grønningen 7,7430",1.395.000 kr.,Ikast Nordre Skole,167 m,6.7,3.7,Villa,Energimærke D,Lav,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 55 dage,154 m²,Grund: 867 m²,Ejerudg.: 1.708 kr/md,4 værelser,Opført 1963,2 toiletter,7430,https://www.boligsiden.dk/addresses/0a3f50be-6091-32b8-e044-0003ba298018,,,,
"Lejrvej 139,3500",9.150.000 kr.,Egeskolen,"2,02 km",6.3,3.7,Villa,Energimærke A2015,Mellem,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 292 dage,190 m²,Grund: 1076 m²,Ejerudg.: 7.033 kr/md,6 værelser,Opført 2014,2 toiletter,3500,https://www.boligsiden.dk/addresses/cb8c3fd5-d210-40f8-b6d8-3919e78973a4,,,,
"Ågerupvej 40,4000",3.245.000 kr.,Lindebjergskolen,"1,52 km",7.8,3.7,Villa,Energimærke D,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 55 dage,140 m²,Grund: 690 m²,Ejerudg.: 3.356 kr/md,4 værelser,Opført 1828,2 toiletter,4000,https://www.boligsiden.dk/addresses/0a3f50ab-4843-32b8-e044-0003ba298018,,,,
"Bastrupsvej 16,6800",2.485.000 kr.,Lykkesgårdskolen,"1,35 km",7.1,3.8,Villa,Energimærke B,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 55 dage,151 m²,Grund: 479 m²,Ejerudg.: 2.301 kr/md,4 værelser,Opført 1908,1 toilet,6800,https://www.boligsiden.dk/addresses/0a3f50b9-df2e-32b8-e044-0003ba298018,,,,
"Engparken 12,6855",795.000 kr.,"Blåbjergskolen, Outrup afd.",530 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 55 dage,106 m²,Grund: 977 m²,Ejerudg.: 1.264 kr/md,3 værelser,Opført 1973,1 toilet,6855,https://www.boligsiden.dk/addresses/0a3f50b8-6bb8-32b8-e044-0003ba298018,,,,
"Spurvevej 22,5500",3.250.000 kr.,Vestre Skole,1 km,7.1,3.8,Villa,Energimærke C,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 55 dage,134 m²,Grund: 752 m²,Ejerudg.: 2.316 kr/md,4 værelser,Opført 1963,2 toiletter,5500,https://www.boligsiden.dk/addresses/0a3f50b3-3476-32b8-e044-0003ba298018,,,,
"Skolevænget 28,8305",1.295.000 kr.,Samsø Skole,362 m,6.7,3.6,Villa/Fritidsbolig,Energimærke C,Høj,"25,9%","30,75‰.","Der er 3.716 indbyggere i Samsø Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 30,75‰.",Til salg i alt: 55 dage,162 m²,Grund: 947 m²,Ejerudg.: 2.006 kr/md,5 værelser,Opført 1976,2 toiletter,8305,https://www.boligsiden.dk/addresses/0a3f50c1-ad15-32b8-e044-0003ba298018,,,,
"Røjlemosevej 4,5500",1.795.000 kr.,Strib Skole,80 m,7.4,3.8,Rækkehus,Energimærke C,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 55 dage,100 m²,Grund: 833 m²,Ejerudg.: 1.894 kr/md,5 værelser,Opført 1918,1 toilet,5500,https://www.boligsiden.dk/addresses/0a3f50b3-30b7-32b8-e044-0003ba298018,,,,
"Rørkærsvej 14,5500",5.495.000 kr.,Strib Skole,336 m,7.4,3.8,Villa,Energimærke C,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 55 dage,136 m²,Grund: 940 m²,Ejerudg.: 3.539 kr/md,4 værelser,Opført 1910,3 toiletter,5500,https://www.boligsiden.dk/addresses/0a3f50b3-3120-32b8-e044-0003ba298018,,,,
"Teglgårdsvej 15,6100",1.895.000 kr.,Fællesskolen Hammelev-Sct. Severin,669 m,6.7,3.8,Villa,Energimærke D,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 55 dage,120 m²,Grund: 746 m²,Ejerudg.: 1.455 kr/md,5 værelser,Opført 1967,1 toilet,6100,https://www.boligsiden.dk/addresses/0a3f50b6-e420-32b8-e044-0003ba298018,,,,
"Bremertoften 10,3320",4.295.000 kr.,Kornmarkskolen,"3,57 km",7.1,3.7,Villa,Energimærke A2010,Høj,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 247 dage,174 m²,Grund: 708 m²,Ejerudg.: 2.759 kr/md,4 værelser,Opført 2004,2 toiletter,3320,https://www.boligsiden.dk/addresses/0a3f50aa-7fd8-32b8-e044-0003ba298018,,,,
"Gallemosevej 2,4900",3.495.000 kr.,Byskolen,850 m,6.1,3.6,Villa/Fritidsbolig,Energimærke A2010,Mellem,"26,3%","33,09‰.","Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",Til salg i alt: 55 dage,143 m²,Grund: 941 m²,Ejerudg.: 2.449 kr/md,4 værelser,Opført 2023,-,4900,https://www.boligsiden.dk/addresses/0a3f50b0-0526-32b8-e044-0003ba298018,,,,
"Almevej 171,3250",4.295.000 kr.,"Gilbjergskolen, Gilleleje","1,6 km",6.8,3.7,Villa,Energimærke C,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 264 dage,266 m²,Grund: 1413 m²,Ejerudg.: 4.693 kr/md,8 værelser,Opført 1990,2 toiletter,3250,https://www.boligsiden.dk/addresses/0a3f50a8-aa6e-32b8-e044-0003ba298018,,,,
"Islevholm 11,2700",4.500.000 kr.,Korsager Skole,878 m,6.4,3.7,Villa,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 55 dage,75 m²,Grund: 663 m²,Ejerudg.: 3.923 kr/md,3 værelser,Opført 1950,1 toilet,2700,https://www.boligsiden.dk/addresses/0a3f509e-f06b-32b8-e044-0003ba298018,,,,
"Frederiksborgvej 38C, 1. 2.,4000",1.750.000 kr.,Klostermarksskolen,822 m,8.1,3.8,Ejerlejlighed,Energimærke C,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 55 dage,51 m²,,Ejerudg.: 2.523 kr/md,1 værelser,Opført 1967,1 toilet,4000,https://www.boligsiden.dk/addresses/0a3f50ab-d691-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Botvedsvej 10,9430",1.995.000 kr.,Vadum Skole,741 m,7,3.6,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 55 dage,138 m²,Grund: 780 m²,Ejerudg.: 1.919 kr/md,4 værelser,Opført 1972,2 toiletter,9430,https://www.boligsiden.dk/addresses/0a3f50c9-cb9e-32b8-e044-0003ba298018,,,,
"Sortebjergvej 2,3200",4.395.000 kr.,Nordstjerneskolen,"2,83 km",6.8,3.6,Landejendom,Energimærke C,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 55 dage,160 m²,Grund: 28382 m²,Ejerudg.: 4.421 kr/md,5 værelser,Opført 1925,2 toiletter,3200,https://www.boligsiden.dk/addresses/0a3f50a9-1139-32b8-e044-0003ba298018,,,,
"Vildrosevej 32, 1.,5220",1.495.000 kr.,Ejerslykkeskolen,"1,17 km",6.3,3.7,Ejerlejlighed,Energimærke D,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 55 dage,81 m²,,Ejerudg.: 1.788 kr/md,3 værelser,Opført 1950,1 toilet,5220,https://www.boligsiden.dk/addresses/0a3f50b4-f0fb-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Åbenrå 35, st. tv.,1124",7.000.000 kr.,Sølvgades Skole,621 m,7.8,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 55 dage,101 m²,,Ejerudg.: 4.928 kr/md,4 værelser,Opført 1874,1 toilet,1124,https://www.boligsiden.dk/addresses/0a3f50a1-ed11-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Bredegrund 1, 5. tv.,2300",5.048.000 kr.,Skolen på Amagerbro,544 m,6,3.6,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 55 dage,103 m²,,Ejerudg.: 5.176 kr/md,3 værelser,Opført 1927,1 toilet,2300,https://www.boligsiden.dk/addresses/4a78ea4c-04ce-6ee8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Smedesvinget 9,3390",4.495.000 kr.,Hundested Skole,549 m,6.6,3.6,Villa,Energimærke A2010,Mellem,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 55 dage,185 m²,Grund: 753 m²,Ejerudg.: 2.601 kr/md,4 værelser,Opført 1979,2 toiletter,3390,https://www.boligsiden.dk/addresses/0a3f50a9-f91c-32b8-e044-0003ba298018,,,,
"Palleshøj 17,7400",2.595.000 kr.,Lind Skole,748 m,7.5,3.8,Villa,Energimærke B,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 55 dage,177 m²,Grund: 953 m²,Ejerudg.: 1.823 kr/md,5 værelser,Opført 1976,2 toiletter,7400,https://www.boligsiden.dk/addresses/0a3f50bd-9728-32b8-e044-0003ba298018,,,,
"Liljealle 8,6920",2.400.000 kr.,Videbæk Skole,473 m,6.7,3.7,Villa,Energimærke B,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 55 dage,245 m²,Grund: 1668 m²,Ejerudg.: 2.015 kr/md,7 værelser,Opført 1975,1 toilet,6920,https://www.boligsiden.dk/addresses/0a3f50bf-39a1-32b8-e044-0003ba298018,,,,
"Ludvig Marks Vej 10,9240",1.595.000 kr.,Nibe Skole,"2,69 km",7.5,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 1060 dage,188 m²,Grund: 1539 m²,Ejerudg.: 1.479 kr/md,6 værelser,Opført 1961,2 toiletter,9240,https://www.boligsiden.dk/addresses/0a3f50c8-b863-32b8-e044-0003ba298018,,,,
"Snerlevej 7,9970",2.195.000 kr.,Strandby Skole,258 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 822 dage,132 m²,Grund: 835 m²,Ejerudg.: 1.568 kr/md,4 værelser,Opført 1954,2 toiletter,9970,https://www.boligsiden.dk/addresses/0a3f50c7-89ce-32b8-e044-0003ba298018,,,,
"Ahlgade 7,7500",2.595.000 kr.,Sønderlandsskolen,787 m,6.8,3.7,Villa,Energimærke C,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 110 dage,192 m²,Grund: 376 m²,Ejerudg.: 2.223 kr/md,5 værelser,Opført 1915,2 toiletter,7500,https://www.boligsiden.dk/addresses/0a3f50bd-e901-32b8-e044-0003ba298018,,,,
"Bredgade 27,8340",7.295.000 kr.,Malling Skole,404 m,7.7,3.7,Villa,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 55 dage,330 m²,Grund: 1182 m²,Ejerudg.: 4.977 kr/md,9 værelser,Opført 1942,4 toiletter,8340,https://www.boligsiden.dk/addresses/0a3f50c2-899d-32b8-e044-0003ba298018,,,,
"Søndermarken 7,9430",995.000 kr.,Vadum Skole,325 m,7,3.6,Villa,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 55 dage,80 m²,Grund: 700 m²,Ejerudg.: 1.667 kr/md,2 værelser,Opført 1958,1 toilet,9430,https://www.boligsiden.dk/addresses/0a3f50ca-d2d6-32b8-e044-0003ba298018,,,,
"Rued Langgaards Vej 23, 6. tv.,2300",5.595.000 kr.,Skolen på Islands Brygge,459 m,7.4,3.7,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 55 dage,96 m²,,Ejerudg.: 5.070 kr/md,3 værelser,Opført 2005,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f50a0-5e7f-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
