,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Havvej 12,8420",1.200.000 kr.,Molsskolen,"3,77 km",7.4,3.7,Villa,Energimærke E,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 444 dage,115 m²,Grund: 1201 m²,Ejerudg.: 2.308 kr/md,5 værelser,Opført 1850,2 toiletter,8420,https://www.boligsiden.dk/addresses/0a3f50bf-7507-32b8-e044-0003ba298018,,,,
"Mariedalen 140,8600",3.845.000 kr.,Skægkærskolen,740 m,7,3.7,Villa,Energimærke A2020,Lav,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 118 dage,165 m²,Grund: 708 m²,Ejerudg.: 2.617 kr/md,6 værelser,Opført 2024,2 toiletter,8600,https://www.boligsiden.dk/addresses/766b5d6d-9905-49b9-9efd-c2d291b8a162,,,,
"Søndergade 11,9550",1.695.000 kr.,Assens Skole,215 m,6.3,3.7,Villa,Energimærke C,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 69 dage,240 m²,Grund: 1679 m²,Ejerudg.: 1.309 kr/md,6 værelser,Opført 1925,2 toiletter,9550,https://www.boligsiden.dk/addresses/4a78ea4c-1093-6ee8-e044-0003ba298018,,,,
"Drosselvej 57D, st. th.,2000",8.195.000 kr.,Skolen på Duevej,222 m,8.1,3.8,Ejerlejlighed,Energimærke C,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 69 dage,98 m²,,Ejerudg.: 4.869 kr/md,3 værelser,Opført 1913,1 toilet,2000,https://www.boligsiden.dk/addresses/0a3f50a2-2978-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Søndergårdsalle 20,8700",1.395.000 kr.,Østerhåbskolen,251 m,7.2,3.7,Villa,Energimærke E,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 69 dage,135 m²,Grund: 919 m²,Ejerudg.: 1.726 kr/md,4 værelser,Opført 1963,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-97e1-32b8-e044-0003ba298018,,,,
"Toftager 15,6660",995.000 kr.,Rødding Skole,"7,87 km",7,3.7,Villa,Energimærke C,Høj,"25,33%","20,36‰.","Der er 42.596 indbyggere i Vejen Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 20,36‰.",Til salg i alt: 69 dage,142 m²,Grund: 1097 m²,Ejerudg.: 1.048 kr/md,6 værelser,Opført 2000,2 toiletter,6660,https://www.boligsiden.dk/addresses/0a3f50b7-4ecf-32b8-e044-0003ba298018,,,,
"Lundbovej 5,7140",1.495.000 kr.,Stouby Skole,387 m,6.7,3.8,Villa,Energimærke C,Mellem,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 69 dage,120 m²,Grund: 752 m²,Ejerudg.: 1.182 kr/md,5 værelser,Opført 1956,2 toiletter,7140,https://www.boligsiden.dk/addresses/0a3f50bb-c4f5-32b8-e044-0003ba298018,,,,
"Stillekrogen 8,9230",1.595.000 kr.,Ferslev Skole,"2,78 km",7.3,3.8,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 69 dage,138 m²,Grund: 1508 m²,Ejerudg.: 2.330 kr/md,5 værelser,Opført 1955,2 toiletter,9230,https://www.boligsiden.dk/addresses/0a3f50ca-c399-32b8-e044-0003ba298018,,,,
"Lysholmparken 45,4320",1.995.000 kr.,Osted Skole,497 m,7.1,3.6,Villa,Energimærke E,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 69 dage,126 m²,Grund: 722 m²,Ejerudg.: 2.352 kr/md,4 værelser,Opført 1969,2 toiletter,4320,https://www.boligsiden.dk/addresses/0a3f50ab-aad9-32b8-e044-0003ba298018,,,,
"Ryesgade 60A, st. tv.,9000",2.100.000 kr.,Vesterkærets Skole,831 m,7,3.7,Ejerlejlighed,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 69 dage,55 m²,,Ejerudg.: 2.005 kr/md,2 værelser,Opført 1912,1 toilet,9000,https://www.boligsiden.dk/addresses/b0d50ed2-8077-4e3f-9149-2f04d66d5078,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hovedgaden 27,7362",2.195.000 kr.,Ejstrupholm Skole,"5,95 km",6.9,3.6,Villa,Energimærke A2010,Mellem,"25,1%","20,35‰.","Der er 41.885 indbyggere i Ikast-Brande Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 20,35‰.",Til salg i alt: 69 dage,210 m²,Grund: 5450 m²,Ejerudg.: 1.568 kr/md,5 værelser,Opført 1934,1 toilet,7362,https://www.boligsiden.dk/addresses/0a3f50bc-6c26-32b8-e044-0003ba298018,,,,
"Glentehøj 18,8410",4.798.000 kr.,Rønde Skole,710 m,7.1,3.7,Villa,Energimærke C,Høj,"25,9%","33,8‰.","Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",Til salg i alt: 69 dage,269 m²,Grund: 1426 m²,Ejerudg.: 5.079 kr/md,11 værelser,Opført 1960,3 toiletter,8410,https://www.boligsiden.dk/addresses/0a3f50c1-9785-32b8-e044-0003ba298018,,,,
"Skjolddrageren 12,5220",3.295.000 kr.,Tingkærskolen,"2,04 km",7,3.6,Villa,Energimærke B,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 69 dage,154 m²,Grund: 954 m²,Ejerudg.: 2.707 kr/md,5 værelser,Opført 2006,2 toiletter,5220,https://www.boligsiden.dk/addresses/0a3f50b4-b15f-32b8-e044-0003ba298018,,,,
"Snerlevej 1, 1. tv.,9000",1.298.000 kr.,Stolpedalsskolen,792 m,8.3,3.9,Ejerlejlighed,Energimærke D,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 69 dage,81 m²,,Ejerudg.: 2.313 kr/md,3 værelser,Opført 1958,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-b81a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Heagervej 1,6800",695.000 kr.,Nordenskov afdeling,327 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 587 dage,508 m²,Grund: 341 m²,Ejerudg.: 1.748 kr/md,9 værelser,Opført 1915,3 toiletter,6800,https://www.boligsiden.dk/addresses/0a3f50b9-aa76-32b8-e044-0003ba298018,,,,
"Ristingevej 44,5932",795.000 kr.,Humble Skole,"1,55 km",6.1,3.7,Villa/Fritidsbolig,Energimærke D,Mellem,"26,3%","24,57‰.","Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",Til salg i alt: 69 dage,145 m²,Grund: 1528 m²,Ejerudg.: 1.067 kr/md,5 værelser,Opført 1877,2 toiletter,5932,https://www.boligsiden.dk/addresses/0a3f50b5-c294-32b8-e044-0003ba298018,,,,
"Kronprinsensgade 16,5800",2.495.000 kr.,Birkhovedskolen,153 m,6.9,3.7,Villa,Energimærke C,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 246 dage,123 m²,Grund: 276 m²,Ejerudg.: 1.964 kr/md,5 værelser,Opført 1909,2 toiletter,5800,https://www.boligsiden.dk/addresses/0a3f50b3-5e10-32b8-e044-0003ba298018,,,,
"Nørremøllevej 49,8800",2.845.000 kr.,Nordre Skole,835 m,7.4,3.8,Villa,Energimærke D,Høj,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 597 dage,146 m²,Grund: 763 m²,Ejerudg.: 2.189 kr/md,7 værelser,Opført 1936,1 toilet,8800,https://www.boligsiden.dk/addresses/0a3f50c6-87b9-32b8-e044-0003ba298018,,,,
"Bag Volden 29,6392",995.000 kr.,Hjordkær Skole,"3,69 km",7,3.7,Villa,Energimærke D,Mellem,"25,6%","18,9‰.","Der er 58.693 indbyggere i Aabenraa Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 18,9‰.",Til salg i alt: 69 dage,164 m²,Grund: 825 m²,Ejerudg.: 1.146 kr/md,5 værelser,Opført 1974,2 toiletter,6392,https://www.boligsiden.dk/addresses/0a3f50b7-d803-32b8-e044-0003ba298018,,,,
"Helstrupbakken 35,7400",4.295.000 kr.,Snejbjerg Skole,959 m,6.9,3.8,Villa,Energimærke A2015,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 285 dage,176 m²,Grund: 860 m²,Ejerudg.: 2.844 kr/md,5 værelser,Opført 2023,2 toiletter,7400,https://www.boligsiden.dk/addresses/1ee63ab4-4714-42e8-9004-f19e1cbc5695,,,,
"Hasselvej 26,3300",1.795.000 kr.,Frederiksværk Skole,474 m,6.4,3.7,Villa,Energimærke C,Lav,"25,7%",34‰.,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",Til salg i alt: 69 dage,110 m²,Grund: 801 m²,Ejerudg.: 2.399 kr/md,3 værelser,Opført 1969,1 toilet,3300,https://www.boligsiden.dk/addresses/0a3f50a8-7f53-32b8-e044-0003ba298018,,,,
"Sjællandsgade 83, 1. tv.,8000",2.698.000 kr.,Samsøgades Skole,180 m,6.9,3.6,Ejerlejlighed,Energimærke C,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 69 dage,55 m²,,Ejerudg.: 2.491 kr/md,2 værelser,Opført 1886,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c4-1949-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Ja,
"Studiestræde 22,4300",3.499.000 kr.,"Nordvestsjællands Erhvervs- og Gymnasieuddannelser, 10. klasse, Holbæk",849 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed/Villalejlighed,Energimærke C,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 69 dage,111 m²,,Ejerudg.: 3.322 kr/md,3 værelser,Opført 1984,1 toilet,4300,https://www.boligsiden.dk/addresses/0a3f50ad-6bcf-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Vangedevej 154A, st. mf.,2870",1.595.000 kr.,Munkegårdsskolen,274 m,8,3.7,Ejerlejlighed,Energimærke E,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 69 dage,49 m²,,Ejerudg.: 2.529 kr/md,1 værelser,Opført 1956,1 toilet,2870,https://www.boligsiden.dk/addresses/0a3f50a4-208a-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Lyngtoften 5,2800",6.495.000 kr.,Lundtofte Skole,887 m,7.8,3.8,Rækkehus,Energimærke B,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 69 dage,98 m²,Grund: 275 m²,Ejerudg.: 4.742 kr/md,4 værelser,Opført 1945,2 toiletter,2800,https://www.boligsiden.dk/addresses/0a3f50a6-54ff-32b8-e044-0003ba298018,,,,
"Søndergyden 12,6580",675.000 kr.,Vamdrup Skole,"7,17 km",6.9,3.7,Villa,Energimærke F,Mellem,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 69 dage,91 m²,Grund: 1045 m²,Ejerudg.: 1.207 kr/md,3 værelser,Opført 1942,1 toilet,6580,https://www.boligsiden.dk/addresses/0a3f50bc-93c3-32b8-e044-0003ba298018,,,,
"Skovledet 99A, 3. th.,3400",3.195.000 kr.,Grønnevang Skole,608 m,7.4,3.7,Ejerlejlighed,Energimærke C,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 69 dage,118 m²,,Ejerudg.: 4.968 kr/md,5 værelser,Opført 1964,1 toilet,3400,https://www.boligsiden.dk/addresses/0a3f50a9-d101-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Ryesgade 60B, st. tv.,9000",4.695.000 kr.,Vesterkærets Skole,842 m,7,3.7,Ejerlejlighed,Energimærke A2015,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 69 dage,118 m²,,Ejerudg.: 2.842 kr/md,3 værelser,Opført 1912,1 toilet,9000,https://www.boligsiden.dk/addresses/4df329d2-3636-4c71-95c5-3459b09be628,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Teglværksvej 7,7160",895.000 kr.,Tørring Skole,"1,61 km",6.8,3.7,Villa,Energimærke C,Høj,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 69 dage,102 m²,Grund: 1005 m²,Ejerudg.: 1.029 kr/md,4 værelser,Opført 1949,1 toilet,7160,https://www.boligsiden.dk/addresses/0a3f50bc-8710-32b8-e044-0003ba298018,,,,
"Tranevej 105,8721",1.695.000 kr.,Hedensted Skole,"3,81 km",7.2,3.9,Villa,Energimærke C,Meget høj,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 135 dage,146 m²,Grund: 750 m²,Ejerudg.: 1.848 kr/md,4 værelser,Opført 1988,2 toiletter,8721,https://www.boligsiden.dk/addresses/0a3f50bb-2b97-32b8-e044-0003ba298018,,,,
"Rubinvej 23,8700",1.895.000 kr.,Dagnæsskolen,764 m,7,3.8,Villa,Energimærke D,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 69 dage,150 m²,Grund: 819 m²,Ejerudg.: 1.882 kr/md,5 værelser,Opført 1970,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-812e-32b8-e044-0003ba298018,,,,
"Danevej 42,9990",1.975.000 kr.,Skagen Skole,384 m,Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke D,Meget lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 330 dage,123 m²,Grund: 592 m²,Ejerudg.: 1.548 kr/md,3 værelser,Opført 1956,1 toilet,9990,https://www.boligsiden.dk/addresses/0a3f50c9-27dc-32b8-e044-0003ba298018,,,,
"Munkerisparken 12,3460",6.895.000 kr.,Birkerød Skole,"1,05 km",7.9,3.8,Villa,Energimærke E,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 69 dage,161 m²,Grund: 818 m²,Ejerudg.: 6.843 kr/md,5 værelser,Opført 1973,2 toiletter,3460,https://www.boligsiden.dk/addresses/0a3f50a7-f3d6-32b8-e044-0003ba298018,,,,
"Smidstrupvej 22,9760",10.800.000 kr.,Løkken-Vrå Skole,779 m,Ikke oplyst,Ikke oplyst,Landejendom/Villa,Energimærke D,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 99 dage,226 m²,Grund: 55398 m²,Ejerudg.: 4.152 kr/md,5 værelser,Opført 1994,2 toiletter,9760,https://www.boligsiden.dk/addresses/0a3f50c8-a9ac-32b8-e044-0003ba298018,,,,
"Markskellet 2, 2. th.,2720",4.495.000 kr.,Katrinedals Skole,556 m,7.8,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 69 dage,120 m²,,Ejerudg.: 7.797 kr/md,5 værelser,Opført 1932,1 toilet,2720,https://www.boligsiden.dk/addresses/0a3f509f-97e8-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Toftholmsvej 25,2690",6.195.000 kr.,Strandskolen,803 m,7.4,3.8,Villa,Energimærke A2010,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 357 dage,165 m²,Grund: 720 m²,Ejerudg.: 4.707 kr/md,7 værelser,Opført 2010,2 toiletter,2690,https://www.boligsiden.dk/addresses/3f558fb7-4729-4598-8965-1133c4bc6069,,,,
"Stadion Alle 9,8990",1.695.000 kr.,Fårup Skole og Børneby,529 m,6.8,3.6,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 69 dage,164 m²,Grund: 885 m²,Ejerudg.: 1.755 kr/md,5 værelser,Opført 1948,2 toiletter,8990,https://www.boligsiden.dk/addresses/0a3f50c0-cab6-32b8-e044-0003ba298018,,,,
"Bakkelyvej 6,9640",4.250.000 kr.,Hornum Skole,"2,53 km",6.8,3.7,Landejendom,Energimærke B,Mellem,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 69 dage,415 m²,Grund: 53134 m²,Ejerudg.: 2.572 kr/md,8 værelser,Opført 1900,3 toiletter,9640,https://www.boligsiden.dk/addresses/0a3f50c7-20df-32b8-e044-0003ba298018,,,,
"Skovvangsvej 12,8370",2.698.000 kr.,Hadsten Skole,"1,14 km",7.5,3.7,Villa,Energimærke C,Høj,"25,7%","23,32‰.","Der er 48.880 indbyggere i Favrskov Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 23,32‰.",Til salg i alt: 69 dage,183 m²,Grund: 1003 m²,Ejerudg.: 2.702 kr/md,5 værelser,Opført 1977,2 toiletter,8370,https://www.boligsiden.dk/addresses/0a3f50bf-f991-32b8-e044-0003ba298018,,,,
"Fabriksvejen 28,7182",1.995.000 kr.,Bredsten-Gadbjerg skole. Bredsten afdeling,"2,36 km",7.4,3.8,Villa,Energimærke C,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 69 dage,160 m²,Grund: 2142 m²,Ejerudg.: 1.801 kr/md,6 værelser,Opført 1936,1 toilet,7182,https://www.boligsiden.dk/addresses/0a3f50bc-abf1-32b8-e044-0003ba298018,,,,
"Grækenlandsvej 135,2300",8.750.000 kr.,Gerbrandskolen,625 m,6.7,3.8,Villa,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 69 dage,125 m²,Grund: 599 m²,Ejerudg.: 5.358 kr/md,5 værelser,Opført 1927,2 toiletter,2300,https://www.boligsiden.dk/addresses/0a3f509e-640f-32b8-e044-0003ba298018,,,,
"Cedervænget 11, 3. tv.,2830",4.295.000 kr.,Fuglsanggårdsskolen,175 m,8.5,3.9,Ejerlejlighed,Energimærke C,Lav,"24,38%","21,49‰.","Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",Til salg i alt: 69 dage,95 m²,,Ejerudg.: 6.110 kr/md,5 værelser,Opført 1958,1 toilet,2830,https://www.boligsiden.dk/addresses/0a3f50a6-1cfa-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Ja,
"Jerlevvej 11,7100",1.495.000 kr.,Ødsted Skole,"2,78 km",7,3.7,Villa,Energimærke E,Mellem,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 69 dage,134 m²,Grund: 1284 m²,Ejerudg.: 1.923 kr/md,4 værelser,Opført 1974,1 toilet,7100,https://www.boligsiden.dk/addresses/70d98383-0a6a-1b8b-e044-00144f3ead67,,,,
"Hersegade 8, 2.,4000",3.595.000 kr.,Absalons Skole,655 m,7.9,3.7,Ejerlejlighed,Energimærke E,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 280 dage,100 m²,,Ejerudg.: 4.071 kr/md,4 værelser,Opført 1903,1 toilet,4000,https://www.boligsiden.dk/addresses/0a3f50ab-e844-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Holmehaven 71,2670",4.295.000 kr.,Mosedeskolen,420 m,7.4,3.7,Villa,Energimærke D,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 70 dage,158 m²,Grund: 816 m²,Ejerudg.: 3.652 kr/md,5 værelser,Opført 1971,2 toiletter,2670,https://www.boligsiden.dk/addresses/0a3f50aa-ff78-32b8-e044-0003ba298018,,,,
"Christiansgade 53, 2. mf.,9000",2.195.000 kr.,Sønderbroskolen,950 m,7.2,3.8,Ejerlejlighed,Energimærke B,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 70 dage,77 m²,,Ejerudg.: 1.861 kr/md,3 værelser,Opført 1981,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50c9-d782-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Fælledmarken 6,9352",1.198.000 kr.,Dybvad skoleafdeling,247 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 70 dage,142 m²,Grund: 942 m²,Ejerudg.: 992 kr/md,4 værelser,Opført 1998,2 toiletter,9352,https://www.boligsiden.dk/addresses/0a3f50c9-7b72-32b8-e044-0003ba298018,,,,
"Stadevej 117,9700",2.995.000 kr.,Skolegades Skole,"2,75 km",Ikke oplyst,Ikke oplyst,Landejendom,Energimærke D,Mellem,"26,3%","31,23‰.","Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",Til salg i alt: 69 dage,173 m²,Grund: 55700 m²,Ejerudg.: 1.683 kr/md,3 værelser,Opført 1929,1 toilet,9700,https://www.boligsiden.dk/addresses/0a3f50c6-fa18-32b8-e044-0003ba298018,,,,
"Tømmerupvej 256,2791",4.995.000 kr.,Skelgårdsskolen,"2,4 km",6.6,3.6,Villa,Energimærke C,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 70 dage,134 m²,Grund: 1251 m²,Ejerudg.: 4.134 kr/md,4 værelser,Opført 1954,1 toilet,2791,https://www.boligsiden.dk/addresses/0a3f50a7-7093-32b8-e044-0003ba298018,,,,
"Møllegade 22,9750",625.000 kr.,Torslev Skole,474 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 69 dage,103 m²,Grund: 850 m²,Ejerudg.: 802 kr/md,3 værelser,Opført 1941,1 toilet,9750,https://www.boligsiden.dk/addresses/0a3f50c9-883c-32b8-e044-0003ba298018,,,,
"Åderupvej 131,4700",1.345.000 kr.,Sct. Jørgens Skole,504 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 70 dage,92 m²,Grund: 872 m²,Ejerudg.: 1.923 kr/md,5 værelser,Opført 1937,2 toiletter,4700,https://www.boligsiden.dk/addresses/0a3f50b0-d5f1-32b8-e044-0003ba298018,,,,
"Vilsbæksminde 2,9460",795.000 kr.,Brovst Skole,"1,05 km",6.8,3.7,Landejendom,Energimærke F,Meget lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 537 dage,296 m²,Grund: 16624 m²,Ejerudg.: 1.811 kr/md,8 værelser,Opført 1910,2 toiletter,9460,https://www.boligsiden.dk/addresses/0a3f50c6-d9af-32b8-e044-0003ba298018,,,,
