,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Kong Valdemars Vej 43B,2840",8.495.000 kr.,Ravnholm Skole,"1,15 km",8.2,3.8,Villa,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 105 dage,139 m²,Grund: 1610 m²,Ejerudg.: 7.553 kr/md,5 værelser,Opført 1989,2 toiletter,2840,https://www.boligsiden.dk/addresses/0a3f50a6-dc0f-32b8-e044-0003ba298018,,,,
"Broholms Alle 20, 2. tv.,2920",3.650.000 kr.,Skovshoved Skole,573 m,8.2,3.9,Ejerlejlighed,Energimærke C,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 105 dage,84 m²,,Ejerudg.: 4.966 kr/md,4 værelser,Opført 1945,1 toilet,2920,https://www.boligsiden.dk/addresses/0a3f50a3-a53b-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Borneovej 6,2300",11.950.000 kr.,Gerbrandskolen,843 m,6.7,3.8,Villa,Energimærke A2015,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 105 dage,174 m²,Grund: 586 m²,Ejerudg.: 8.631 kr/md,6 værelser,Opført 2024,2 toiletter,2300,https://www.boligsiden.dk/addresses/0a3f509d-76fc-32b8-e044-0003ba298018,,,,
"Roldvej 133,9610",2.495.000 kr.,Suldrup Skole,"7,68 km",6.7,3.7,Villa,Energimærke D,Mellem,"25,33%","26,09‰.","Der er 30.646 indbyggere i Rebild Kommune. Kommuneskatten er på 25,33% og grundskyldspromillen på 26,09‰.",Til salg i alt: 105 dage,306 m²,Grund: 3732 m²,Ejerudg.: 2.880 kr/md,7 værelser,Opført 1916,2 toiletter,9610,https://www.boligsiden.dk/addresses/0a3f50c8-c838-32b8-e044-0003ba298018,,,,
"Ibisvej 8,3120",3.595.000 kr.,"Gilbjergskolen, Gilleleje","5,3 km",6.8,3.7,Villa,Energimærke C,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 105 dage,257 m²,Grund: 1200 m²,Ejerudg.: 3.965 kr/md,7 værelser,Opført 1971,2 toiletter,3120,https://www.boligsiden.dk/addresses/0a3f50a8-c396-32b8-e044-0003ba298018,,,,
"Seestvej 21,6000",2.249.000 kr.,Bakkeskolen,286 m,7.1,3.8,Rækkehus,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 105 dage,119 m²,Grund: 278 m²,Ejerudg.: 1.527 kr/md,5 værelser,Opført 1860,1 toilet,6000,https://www.boligsiden.dk/addresses/0a3f50bc-36fa-32b8-e044-0003ba298018,,,,
"Gærumvej 51,9900",895.000 kr.,Bangsbostrand - Gærum Skole,541 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 682 dage,147 m²,Grund: 683 m²,Ejerudg.: 1.311 kr/md,5 værelser,Opført 1944,1 toilet,9900,https://www.boligsiden.dk/addresses/0a3f50c7-5e75-32b8-e044-0003ba298018,,,,
"Viemose Gade 77,4771",795.000 kr.,Kulsbjerg Skole,"7,7 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,7%","32,32‰.","Der er 45.352 indbyggere i Vordingborg Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,32‰.",Til salg i alt: 105 dage,150 m²,Grund: 690 m²,Ejerudg.: 1.445 kr/md,5 værelser,Opført 1897,1 toilet,4771,https://www.boligsiden.dk/addresses/0a3f50af-bf8e-32b8-e044-0003ba298018,,,,
"Kallesmærskvej 6A, st.,6857",4.750.000 kr.,Blåvandshuk Skole,"11,89 km",6.7,3.7,Villa/Fritidsbolig,Energimærke A2015,Meget lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 105 dage,110 m²,Grund: 811 m²,Ejerudg.: 2.732 kr/md,4 værelser,Opført 2018,2 toiletter,6857,https://www.boligsiden.dk/addresses/5615c9cc-5b2d-4437-8874-8cd4d448a56e,,,,
"Egholmvej 4,4880",645.000 kr.,Nysted Skole,"3,35 km",6.5,3.6,Villa/Fritidsbolig,Energimærke E,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 181 dage,66 m²,Grund: 837 m²,Ejerudg.: 970 kr/md,3 værelser,Opført 1972,1 toilet,4880,https://www.boligsiden.dk/addresses/0a3f50b0-588e-32b8-e044-0003ba298018,,,,
"Herluf Trolles Vej 43,9900",745.000 kr.,Nordstjerneskolen,921 m,Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Mellem,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 105 dage,104 m²,Grund: 218 m²,Ejerudg.: 1.346 kr/md,4 værelser,Opført 1969,1 toilet,9900,https://www.boligsiden.dk/addresses/0a3f50c7-616a-32b8-e044-0003ba298018,,,,
"Assensvej 216,5642",849.000 kr.,Brahesminde Skole,442 m,6.5,3.8,Villa,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 105 dage,112 m²,Grund: 1330 m²,Ejerudg.: 1.432 kr/md,5 værelser,Opført 1969,1 toilet,5642,https://www.boligsiden.dk/addresses/0a3f50b2-9910-32b8-e044-0003ba298018,,,,
"Holmevej 8,5471",1.695.000 kr.,Glavendrupskolen,969 m,6.7,3.7,Villa,Energimærke C,Høj,26%,"29,98‰.","Der er 29.714 indbyggere i Nordfyns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 29,98‰.",Til salg i alt: 105 dage,110 m²,Grund: 6387 m²,Ejerudg.: 1.934 kr/md,4 værelser,Opført 1954,1 toilet,5471,https://www.boligsiden.dk/addresses/0a3f50b5-cdf0-32b8-e044-0003ba298018,,,,
"Assensvej 36,5771",1.695.000 kr.,Issø-skolen,"2,84 km",6.8,3.7,Villa,Energimærke C,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 105 dage,180 m²,Grund: 867 m²,Ejerudg.: 1.698 kr/md,5 værelser,Opført 1930,1 toilet,5771,https://www.boligsiden.dk/addresses/0a3f50b2-7413-32b8-e044-0003ba298018,,,,
"Østersøvej 58,4872",700.000 kr.,Sydfalster Skole,"6,73 km",6.2,3.6,Villa,Energimærke F,Høj,"25,8%","32,34‰.","Der er 60.310 indbyggere i Guldborgsund Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 32,34‰.",Til salg i alt: 105 dage,134 m²,Grund: 533 m²,Ejerudg.: 1.071 kr/md,4 værelser,Opført 1852,1 toilet,4872,https://www.boligsiden.dk/addresses/0a3f50b1-a178-32b8-e044-0003ba298018,,,,
"Byvænget 10,2605",6.995.000 kr.,Brøndbyøster Skole,904 m,6.4,3.7,Villa,Energimærke B,Høj,"24,3%","20,5‰.","Der er 35.651 indbyggere i Brøndby Kommune. Kommuneskatten er på 24,3% og grundskyldspromillen på 20,5‰.",Til salg i alt: 105 dage,189 m²,Grund: 1135 m²,Ejerudg.: 4.676 kr/md,6 værelser,Opført 1947,2 toiletter,2605,https://www.boligsiden.dk/addresses/0a3f50a3-50f7-32b8-e044-0003ba298018,,,,
"Søllerød Park 11, 1. 25.,2840",4.495.000 kr.,Skovlyskolen,"1,93 km",8.5,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,21%","22,93‰.","Der er 57.247 indbyggere i Rudersdal Kommune. Kommuneskatten er på 23,21% og grundskyldspromillen på 22,93‰.",Til salg i alt: 105 dage,105 m²,,Ejerudg.: 6.309 kr/md,4 værelser,Opført 1956,1 toilet,2840,https://www.boligsiden.dk/addresses/0a3f50a6-f85c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Islandsvej 2,7700",1.965.000 kr.,Tingstrup Skole,253 m,7.3,3.8,Villa,Energimærke E,Høj,"25,5%","23,75‰.","Der er 43.089 indbyggere i Thisted Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,75‰.",Til salg i alt: 105 dage,174 m²,Grund: 816 m²,Ejerudg.: 1.897 kr/md,7 værelser,Opført 1964,2 toiletter,7700,https://www.boligsiden.dk/addresses/0a3f50c6-14b0-32b8-e044-0003ba298018,,,,
"Tømmerupvang 26,2770",4.695.000 kr.,Skelgårdsskolen,299 m,6.6,3.6,Villa,Energimærke D,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 105 dage,153 m²,Grund: 735 m²,Ejerudg.: 4.662 kr/md,5 værelser,Opført 1978,2 toiletter,2770,https://www.boligsiden.dk/addresses/0a3f50a7-7009-32b8-e044-0003ba298018,,,,
"Nørkærsvej 30,9280",5.500.000 kr.,Tofthøjskolen,"2,74 km",7,3.6,Villa,Energimærke B,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 105 dage,191 m²,Grund: 19610 m²,Ejerudg.: 2.140 kr/md,7 værelser,Opført 1777,4 toiletter,9280,https://www.boligsiden.dk/addresses/0a3f50c9-09be-32b8-e044-0003ba298018,,,,
"Kanslergade 29,5000",2.995.000 kr.,Vestre Skole,548 m,7.3,3.7,Rækkehus,Energimærke F,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 105 dage,143 m²,Grund: 670 m²,Ejerudg.: 2.972 kr/md,6 værelser,Opført 1920,2 toiletter,5000,https://www.boligsiden.dk/addresses/0a3f50b4-25a5-32b8-e044-0003ba298018,,,,
"Stürups Plads 3, 3. 10.,3000",3.795.000 kr.,Skolen i Bymidten,653 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke B,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 446 dage,86 m²,,Ejerudg.: 4.968 kr/md,2 værelser,Opført 1997,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-8d3e-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Hovedgaden 12,4350",895.000 kr.,Ugerløse Skole,443 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke E,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 105 dage,219 m²,Grund: 759 m²,Ejerudg.: 1.401 kr/md,6 værelser,Opført 1922,1 toilet,4350,https://www.boligsiden.dk/addresses/0a3f50af-60f2-32b8-e044-0003ba298018,,,,
"Nygårdvænget 4,5700",2.495.000 kr.,Rantzausminde Skole,"1,23 km",7.4,3.7,Villa,Energimærke B,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 105 dage,104 m²,Grund: 746 m²,Ejerudg.: 1.754 kr/md,5 værelser,Opført 1976,1 toilet,5700,https://www.boligsiden.dk/addresses/0a3f50b5-920c-32b8-e044-0003ba298018,,,,
"Charlotteparken 28,8700",3.875.000 kr.,Stensballeskolen,505 m,7.8,3.9,Villa,Energimærke C,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 165 dage,170 m²,Grund: 769 m²,Ejerudg.: 3.323 kr/md,5 værelser,Opført 1996,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-41f7-32b8-e044-0003ba298018,,,,
"Aspevej 3,4600",9.675.000 kr.,Strøbyskolen,"1,76 km",7.2,3.7,Villa,Energimærke B,Meget høj,26%,"21,52‰.","Der er 23.473 indbyggere i Stevns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 21,52‰.",Til salg i alt: 105 dage,178 m²,Grund: 904 m²,Ejerudg.: 3.790 kr/md,5 værelser,Opført 2009,2 toiletter,4600,https://www.boligsiden.dk/addresses/64ad9bbf-c3d3-4a36-e044-0003ba298018,,,,
"Brødregårdsvej 5,2980",4.595.000 kr.,Kokkedal Skole,"1,01 km",7.2,3.8,Rækkehus,Energimærke C,Høj,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 105 dage,132 m²,Grund: 304 m²,Ejerudg.: 3.466 kr/md,6 værelser,Opført 2006,2 toiletter,2980,https://www.boligsiden.dk/addresses/0a3f50aa-4fb2-32b8-e044-0003ba298018,,,,
"Badstuestræde 16, st.,1209",4.895.000 kr.,Den Classenske Legatskole,550 m,8.1,3.7,Ejerlejlighed,fejl,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 105 dage,88 m²,,Ejerudg.: 4.823 kr/md,3 værelser,Opført 1797,1 toilet,1209,https://www.boligsiden.dk/addresses/0a3f509d-3dc9-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Havnevej 15, 2. 3.,9560",2.495.000 kr.,Hadsund Skole,"1,66 km",7,3.8,Ejerlejlighed,Energimærke A2010,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 105 dage,118 m²,,Ejerudg.: 2.829 kr/md,3 værelser,Opført 2016,1 toilet,9560,https://www.boligsiden.dk/addresses/5df2af1f-7141-4c32-85d3-5a7e543d5510,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Kvindevadgyden 5,5450",795.000 kr.,Sletten Skole,"1,44 km",6.8,3.8,Villa,Energimærke C,Mellem,26%,"29,98‰.","Der er 29.714 indbyggere i Nordfyns Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 29,98‰.",Til salg i alt: 105 dage,110 m²,Grund: 1557 m²,Ejerudg.: 1.437 kr/md,4 værelser,Opført 1900,1 toilet,5450,https://www.boligsiden.dk/addresses/0a3f50b5-184d-32b8-e044-0003ba298018,,,,
"Kirkevej 15,7830",695.000 kr.,Vinderup Skole,"3,79 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 105 dage,155 m²,Grund: 792 m²,Ejerudg.: 1.285 kr/md,4 værelser,Opført 1969,2 toiletter,7830,https://www.boligsiden.dk/addresses/0a3f50bf-48f3-32b8-e044-0003ba298018,,,,
"Rønnevej 8,2680",3.795.000 kr.,Uglegårdsskolen,756 m,7.8,3.8,Villa,Energimærke C,Mellem,"24,9%","20,95‰.","Der er 23.794 indbyggere i Solrød Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,95‰.",Til salg i alt: 105 dage,91 m²,Grund: 355 m²,Ejerudg.: 2.546 kr/md,4 værelser,Opført 1920,1 toilet,2680,https://www.boligsiden.dk/addresses/0a3f50ac-660e-32b8-e044-0003ba298018,,,,
"Højgårdlund 11,6920",2.635.000 kr.,Videbæk Skole,"1,36 km",6.7,3.7,Villa,Energimærke A2015,Lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 105 dage,132 m²,Grund: 1195 m²,Ejerudg.: 1.980 kr/md,4 værelser,Opført 2024,2 toiletter,6920,https://www.boligsiden.dk/addresses/73f77128-62ed-4eda-a177-79a127ba550b,,,,
"Rosenhøjvej 5, 1. 97.,3000",1.695.000 kr.,Skolen i Bymidten,464 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke E,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 105 dage,60 m²,,Ejerudg.: 2.737 kr/md,2 værelser,Opført 1959,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-7486-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Skibsbyvej 120,9800",1.045.000 kr.,Hjørring Nordvestskole,"1,88 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Lav,"26,21%",34‰.,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",Til salg i alt: 105 dage,145 m²,Grund: 1271 m²,Ejerudg.: 1.290 kr/md,4 værelser,Opført 1961,1 toilet,9800,https://www.boligsiden.dk/addresses/0a3f50c8-3d50-32b8-e044-0003ba298018,,,,
"Gudumbro 63,7620",795.000 kr.,Nørre Nissum Skole- og Børneunivers,"5,02 km",7.2,3.9,Villa,Energimærke C,Mellem,"25,46%",28‰.,"Der er 19.398 indbyggere i Lemvig Kommune. Kommuneskatten er på 25,46% og grundskyldspromillen på 28‰.",Til salg i alt: 105 dage,145 m²,Grund: 1006 m²,Ejerudg.: 960 kr/md,4 værelser,Opført 1900,1 toilet,7620,https://www.boligsiden.dk/addresses/0a3f50be-6e78-32b8-e044-0003ba298018,,,,
"Ringstedvej 19A,4000",2.350.000 kr.,Tjørnegårdskolen,874 m,6.7,3.8,Villalejlighed,Energimærke C,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 328 dage,117 m²,Grund: - m²,Ejerudg.: 4.461 kr/md,4 værelser,Opført 1900,1 toilet,4000,https://www.boligsiden.dk/addresses/0a3f50ac-11ef-32b8-e044-0003ba298018,,,,
"Stensballe Strandvej 39B,8700",6.775.000 kr.,Stensballeskolen,"1,14 km",7.8,3.9,Villa,Energimærke A2020,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 105 dage,181 m²,Grund: 967 m²,Ejerudg.: 4.947 kr/md,4 værelser,Opført 2025,-,8700,https://www.boligsiden.dk/addresses/a2e50fe5-0947-4403-8162-4a02be1b0400,,,,
"Øster Alle 50,5500",1.850.000 kr.,Strib Skole,386 m,7.4,3.8,Villa,Energimærke D,Høj,"25,8%","21,29‰.","Der er 39.603 indbyggere i Middelfart Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 21,29‰.",Til salg i alt: 105 dage,100 m²,Grund: 575 m²,Ejerudg.: 2.142 kr/md,4 værelser,Opført 1929,2 toiletter,5500,https://www.boligsiden.dk/addresses/0a3f50b3-3eaf-32b8-e044-0003ba298018,,,,
"Reventlowsvej 82,5600",795.000 kr.,Bøgebjergskolen,"6,34 km",5.9,3.6,Villa,Energimærke D,Høj,"26,1%","22,85‰.","Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",Til salg i alt: 105 dage,156 m²,Grund: 641 m²,Ejerudg.: 1.241 kr/md,6 værelser,Opført 1923,2 toiletter,5600,https://www.boligsiden.dk/addresses/0a3f50b2-b2b3-32b8-e044-0003ba298018,,,,
"Frydenborgvej 22,6092",2.650.000 kr.,Sdr. Bjert Skole,"7,99 km",8,3.9,Villa,Energimærke C,Høj,"25,5%",25‰.,"Der er 93.544 indbyggere i Kolding Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 25‰.",Til salg i alt: 298 dage,245 m²,Grund: 1015 m²,Ejerudg.: 3.555 kr/md,6 værelser,Opført 1865,3 toiletter,6092,https://www.boligsiden.dk/addresses/0a3f50bb-fbbb-32b8-e044-0003ba298018,,,,
"Viborgvej 52,3000",4.495.000 kr.,Skolen ved Rønnebær Allé,619 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 106 dage,146 m²,Grund: 717 m²,Ejerudg.: 4.533 kr/md,5 værelser,Opført 1952,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-9a23-32b8-e044-0003ba298018,,,,
"Limburg Alle 31,2791",4.895.000 kr.,Skelgårdsskolen,"1,17 km",6.6,3.6,Villa,Energimærke C,Mellem,"23,1%",24‰.,"Der er 42.723 indbyggere i Tårnby Kommune. Kommuneskatten er på 23,1% og grundskyldspromillen på 24‰.",Til salg i alt: 105 dage,151 m²,Grund: 685 m²,Ejerudg.: 4.187 kr/md,5 værelser,Opført 1975,2 toiletter,2791,https://www.boligsiden.dk/addresses/0a3f50a7-52a6-32b8-e044-0003ba298018,,,,
"Flakholmen 32, st. th.,2720",2.848.000 kr.,Damhusengens Skole,538 m,7.5,3.7,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 106 dage,64 m²,,Ejerudg.: 2.914 kr/md,3 værelser,Opført 1940,1 toilet,2720,https://www.boligsiden.dk/addresses/0a3f509e-0b56-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Gadekærsvej 6,4200",2.595.000 kr.,Marievangsskolen,705 m,6.8,3.7,Villa,Energimærke E,Høj,"25,6%","25,3‰.","Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",Til salg i alt: 106 dage,198 m²,Grund: 1040 m²,Ejerudg.: 2.515 kr/md,4 værelser,Opført 1900,2 toiletter,4200,https://www.boligsiden.dk/addresses/0a3f50ae-8e8f-32b8-e044-0003ba298018,,,,
"Åhusene 5, 9. 1.,8000",5.175.000 kr.,Læssøesgades Skole,696 m,6.4,3.7,Ejerlejlighed,Energimærke A2010,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 105 dage,92 m²,,Ejerudg.: 4.795 kr/md,3 værelser,Opført 2013,2 toiletter,8000,https://www.boligsiden.dk/addresses/380dcfc3-09e5-470d-b006-23afd434a25c,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Skt. Klemens Vej 73,5260",7.495.000 kr.,Skt Klemensskolen,457 m,7.4,3.7,Villa,Energimærke C,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 282 dage,310 m²,Grund: 1406 m²,Ejerudg.: 4.137 kr/md,7 værelser,Opført 1988,3 toiletter,5260,https://www.boligsiden.dk/addresses/0a3f50b4-b95d-32b8-e044-0003ba298018,,,,
"Classensgade 19A, 2. tv.,2100",9.795.000 kr.,Langelinieskolen,347 m,7.5,3.8,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 106 dage,138 m²,,Ejerudg.: 7.953 kr/md,5 værelser,Opført 1909,1 toilet,2100,https://www.boligsiden.dk/addresses/0a3f509d-b100-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Dakotavej 45A,6960",3.250.000 kr.,Hvide Sande Skole,579 m,7,3.7,Villa/Fritidsbolig,Energimærke A2015,Meget lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 106 dage,102 m²,Grund: 843 m²,Ejerudg.: 1.573 kr/md,4 værelser,Opført 2019,1 toilet,6960,https://www.boligsiden.dk/addresses/dfbce0ae-5f6e-463d-a7d5-3e490e3df430,,,,
"Bjerrevænget 31,7080",2.595.000 kr.,Fælleshåbsskolen,"1,07 km",7.2,3.8,Villa,Energimærke C,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 176 dage,238 m²,Grund: 1006 m²,Ejerudg.: 3.315 kr/md,6 værelser,Opført 1978,2 toiletter,7080,https://www.boligsiden.dk/addresses/0a3f50ba-4f1f-32b8-e044-0003ba298018,,,,
"Holmstruphøjvej 149,8210",4.498.000 kr.,Skjoldhøjskolen,"1,07 km",6.5,3.6,Villa,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 278 dage,202 m²,Grund: 1104 m²,Ejerudg.: 3.144 kr/md,6 værelser,Opført 1984,2 toiletter,8210,https://www.boligsiden.dk/addresses/0a3f50c3-2c03-32b8-e044-0003ba298018,,,,
"Gyldenlakvej 39,2300",8.495.000 kr.,Gerbrandskolen,443 m,6.7,3.8,Villa,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 266 dage,219 m²,Grund: 1040 m²,Ejerudg.: 6.055 kr/md,8 værelser,Opført 1934,3 toiletter,2300,https://www.boligsiden.dk/addresses/0a3f509e-77ab-32b8-e044-0003ba298018,,,,
