,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Skovvej 10,3050",8.975.000 kr.,Humlebæk Skole,667 m,7.8,3.8,Villa,Energimærke C,Mellem,"25,3%","24,65‰.","Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",Til salg i alt: 187 dage,175 m²,Grund: 681 m²,Ejerudg.: 4.932 kr/md,5 værelser,Opført 1940,2 toiletter,3050,https://www.boligsiden.dk/addresses/0a3f50a8-3dcc-32b8-e044-0003ba298018,,,,
"Tisvilde Bygade 36,3220",2.295.000 kr.,Sankt Helene Vejby,"2,46 km",6.8,3.7,Villa,Energimærke D,Lav,"25,4%","29,34‰.","Der er 41.147 indbyggere i Gribskov Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 29,34‰.",Til salg i alt: 91 dage,80 m²,Grund: 424 m²,Ejerudg.: 2.627 kr/md,4 værelser,Opført 1875,1 toilet,3220,https://www.boligsiden.dk/addresses/0a3f50a9-159a-32b8-e044-0003ba298018,,,,
"Pærevænget 3B,4700",2.095.000 kr.,Kobberbakkeskolen,"1,43 km",Ikke oplyst,Ikke oplyst,Rækkehus,Energimærke C,Høj,25%,25‰.,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,Til salg i alt: 91 dage,100 m²,Grund: 475 m²,Ejerudg.: 1.940 kr/md,3 værelser,Opført 2006,1 toilet,4700,https://www.boligsiden.dk/addresses/16d19f5b-e811-16bd-e044-0003ba298018,,,,
"Solsortvej 2,4300",3.495.000 kr.,Absalon og Orø Skole,"1,33 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Høj,"25,3%","25,09‰.","Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",Til salg i alt: 91 dage,180 m²,Grund: 602 m²,Ejerudg.: 3.121 kr/md,5 værelser,Opført 1962,2 toiletter,4300,https://www.boligsiden.dk/addresses/0a3f50ad-66db-32b8-e044-0003ba298018,,,,
"Liljevej 14,8620",1.195.000 kr.,"Trekløverskolen, Silkeborg","3,58 km",6.8,3.7,Villa,Energimærke C,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 91 dage,100 m²,Grund: 821 m²,Ejerudg.: 1.352 kr/md,4 værelser,Opført 1982,1 toilet,8620,https://www.boligsiden.dk/addresses/0a3f50c5-28d6-32b8-e044-0003ba298018,,,,
"Romervej 58,8600",3.295.000 kr.,Dybkærskolen,"3,84 km",7.4,3.8,Villa,Energimærke A2010,Mellem,"25,5%","28,26‰.","Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",Til salg i alt: 91 dage,169 m²,Grund: 861 m²,Ejerudg.: 2.467 kr/md,5 værelser,Opført 2008,2 toiletter,8600,https://www.boligsiden.dk/addresses/374230b7-1c98-51c5-e044-0003ba298018,,,,
"Milosvej 4, 1.,2300",6.195.000 kr.,Gerbrandskolen,196 m,6.7,3.8,Ejerlejlighed,Energimærke D,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 91 dage,83 m²,,Ejerudg.: 5.050 kr/md,3 værelser,Opført 1929,1 toilet,2300,https://www.boligsiden.dk/addresses/0a3f509f-a747-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Nørredigevej 130,9440",2.395.000 kr.,Aabybro Skole,"8,91 km",7.4,3.8,Villa,Energimærke C,Meget lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 252 dage,225 m²,Grund: 4071 m²,Ejerudg.: 1.557 kr/md,6 værelser,Opført 1880,3 toiletter,9440,https://www.boligsiden.dk/addresses/0a3f50c9-a61f-32b8-e044-0003ba298018,,,,
"Linåparken 19,7451",1.995.000 kr.,Sunds Skole,"1,46 km",7.2,3.6,Villa,Energimærke C,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 91 dage,143 m²,Grund: 529 m²,Ejerudg.: 1.597 kr/md,6 værelser,Opført 1988,2 toiletter,7451,https://www.boligsiden.dk/addresses/0a3f50bd-861e-32b8-e044-0003ba298018,,,,
"Allegade 5, st. tv.,6100",395.000 kr.,Fællesskolen Hammelev-Sct. Severin,"1,22 km",6.7,3.8,Ejerlejlighed,Energimærke C,Høj,"26,3%","24,36‰.","Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",Til salg i alt: 91 dage,45 m²,,Ejerudg.: 950 kr/md,1 værelser,Opført 1890,1 toilet,6100,https://www.boligsiden.dk/addresses/0a3f50b6-a774-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Østkystvejen 131,9300",395.000 kr.,Stensnæsskolen,"4,28 km",Ikke oplyst,Ikke oplyst,Villa/Fritidsbolig,Energimærke E,Lav,"26,2%","29,9‰.","Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",Til salg i alt: 91 dage,107 m²,Grund: 842 m²,Ejerudg.: 1.017 kr/md,4 værelser,Opført 1950,1 toilet,9300,https://www.boligsiden.dk/addresses/0a3f50c9-995c-32b8-e044-0003ba298018,,,,
"Poppelvej 25,8850",1.095.000 kr.,Bjerringbro Skole,"1,8 km",7,3.5,Villa,Energimærke D,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 91 dage,114 m²,Grund: 797 m²,Ejerudg.: 1.486 kr/md,5 værelser,Opført 1962,1 toilet,8850,https://www.boligsiden.dk/addresses/0a3f50c4-db29-32b8-e044-0003ba298018,,,,
"Asser Jensens Vej 30,7000",3.395.000 kr.,Ullerup Bæk Skolen,"1,7 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke B,Høj,"25,5%",26‰.,"Der er 51.606 indbyggere i Fredericia Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 26‰.",Til salg i alt: 91 dage,157 m²,Grund: 1088 m²,Ejerudg.: 2.447 kr/md,5 værelser,Opført 2008,2 toiletter,7000,https://www.boligsiden.dk/addresses/374230b7-1a4f-51c5-e044-0003ba298018,,,,
"Plantagevej 1,8961",845.000 kr.,Børneby Nord,231 m,6.2,3.7,Villa,Energimærke C,Mellem,26%,34‰.,Der er 36.921 indbyggere i Norddjurs Kommune. Kommuneskatten er på 26% og grundskyldspromillen på 34‰.,Til salg i alt: 91 dage,140 m²,Grund: 1600 m²,Ejerudg.: 1.398 kr/md,4 værelser,Opført 1921,1 toilet,8961,https://www.boligsiden.dk/addresses/0a3f50c1-771f-32b8-e044-0003ba298018,,,,
"Industriparken 8,8832",1.495.000 kr.,Fjordklyngeskolen,675 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 91 dage,142 m²,Grund: 2037 m²,Ejerudg.: 1.613 kr/md,5 værelser,Opført 1978,2 toiletter,8832,https://www.boligsiden.dk/addresses/0a3f50c5-6df7-32b8-e044-0003ba298018,,,,
"Lollandsgade 23,8000",8.650.000 kr.,Samsøgades Skole,259 m,6.9,3.6,Rækkehus,Energimærke B,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 91 dage,152 m²,Grund: 149 m²,Ejerudg.: 5.081 kr/md,5 værelser,Opført 1892,1 toilet,8000,https://www.boligsiden.dk/addresses/0a3f50c3-8b83-32b8-e044-0003ba298018,,,,
"Middelfartvej 6,8940",1.695.000 kr.,Søndermarkskolen,887 m,6.8,3.8,Villa,Energimærke D,Høj,"25,8%","27,93‰.","Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",Til salg i alt: 91 dage,130 m²,Grund: 1243 m²,Ejerudg.: 2.662 kr/md,4 værelser,Opført 1930,1 toilet,8940,https://www.boligsiden.dk/addresses/0a3f50c1-1270-32b8-e044-0003ba298018,,,,
"Lyngvej 65,6710",1.998.000 kr.,Ådalskolen,958 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Meget lav,"25,8%","25,29‰.","Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",Til salg i alt: 428 dage,150 m²,Grund: 772 m²,Ejerudg.: 2.538 kr/md,5 værelser,Opført 1976,2 toiletter,6710,https://www.boligsiden.dk/addresses/0a3f50b9-0f27-32b8-e044-0003ba298018,,,,
"N P Danmarksvej 2,8732",3.495.000 kr.,Gedved Skole,"6,22 km",7.1,3.8,Villa,Energimærke B,Mellem,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 91 dage,223 m²,Grund: 899 m²,Ejerudg.: 2.315 kr/md,7 værelser,Opført 2007,3 toiletter,8732,https://www.boligsiden.dk/addresses/2374c2e5-9964-3ff2-e044-0003ba298018,,,,
"Tjaikofskisvej 4,7400",2.275.000 kr.,Brændgårdskolen,798 m,7.1,3.8,Villa,Energimærke C,Mellem,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 91 dage,170 m²,Grund: 750 m²,Ejerudg.: 1.806 kr/md,5 værelser,Opført 1969,1 toilet,7400,https://www.boligsiden.dk/addresses/0a3f50bd-b633-32b8-e044-0003ba298018,,,,
"Brorsonsvej 7,7500",2.295.000 kr.,Sønderlandsskolen,"1,18 km",6.8,3.7,Villa,Energimærke C,Lav,"25,5%","24,12‰.","Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",Til salg i alt: 91 dage,135 m²,Grund: 622 m²,Ejerudg.: 1.942 kr/md,6 værelser,Opført 1960,1 toilet,7500,https://www.boligsiden.dk/addresses/0a3f50bd-f0c8-32b8-e044-0003ba298018,,,,
"Stengade 70B, 2.,3000",2.150.000 kr.,Skolen i Bymidten,581 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke D,Lav,"25,52%","28,5‰.","Der er 62.875 indbyggere i Helsingør Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 28,5‰.",Til salg i alt: 323 dage,95 m²,,Ejerudg.: 1.918 kr/md,3 værelser,Opført 1600,1 toilet,3000,https://www.boligsiden.dk/addresses/0a3f50a9-85e0-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Nældevej 42,9000",3.995.000 kr.,Frejlev Skole,"2,21 km",7.5,3.8,Landejendom/Villa,Energimærke A2010,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 167 dage,123 m²,Grund: 25493 m²,Ejerudg.: 2.209 kr/md,5 værelser,Opført 1992,1 toilet,9000,https://www.boligsiden.dk/addresses/0a3f50ca-745e-32b8-e044-0003ba298018,,,,
"Bøgvadvej 1,6040",1.185.000 kr.,Egtved Skole,923 m,7.1,3.8,Villa,Energimærke C,Mellem,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 91 dage,119 m²,Grund: 599 m²,Ejerudg.: 699 kr/md,3 værelser,Opført 1877,1 toilet,6040,https://www.boligsiden.dk/addresses/0a3f50ba-6a20-32b8-e044-0003ba298018,,,,
"Hovedvejen 52, 1.,8361",1.498.000 kr.,Bavnehøj Skole,186 m,6.7,3.6,Villalejlighed,Energimærke E,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 91 dage,79 m²,Grund: 850 m²,Ejerudg.: 2.344 kr/md,3 værelser,Opført 1952,1 toilet,8361,https://www.boligsiden.dk/addresses/0a3f50c3-2f7d-32b8-e044-0003ba298018,,,,
"Greve Strandvej 77,2670",19.995.000 kr.,Holmeagerskolen,433 m,7.7,3.8,Villa,Energimærke A2010,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 264 dage,361 m²,Grund: 3191 m²,Ejerudg.: 12.993 kr/md,6 værelser,Opført 2015,3 toiletter,2670,https://www.boligsiden.dk/addresses/0a3f50aa-f5cf-32b8-e044-0003ba298018,,,,
"Jens Kofods Gade 4, 3. tv.,1268",13.795.000 kr.,Nyboder Skole,329 m,8,3.8,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 263 dage,232 m²,,Ejerudg.: 14.019 kr/md,6 værelser,Opført 1925,2 toiletter,1268,https://www.boligsiden.dk/addresses/0a3f509f-03a3-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Tostrupvej 72,9230",3.095.000 kr.,Højvangskolen,"1,43 km",7.4,3.7,Villa,Energimærke C,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 91 dage,212 m²,Grund: 1418 m²,Ejerudg.: 2.572 kr/md,4 værelser,Opført 1904,2 toiletter,9230,https://www.boligsiden.dk/addresses/0a3f50ca-e228-32b8-e044-0003ba298018,,,,
"Morgenfruevej 7,9400",2.795.000 kr.,Nr Uttrup Skole,910 m,7.3,3.9,Villa,Energimærke E,Lav,"25,4%","26,95‰.","Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",Til salg i alt: 91 dage,119 m²,Grund: 696 m²,Ejerudg.: 2.049 kr/md,6 værelser,Opført 1966,2 toiletter,9400,https://www.boligsiden.dk/addresses/0a3f50ca-669c-32b8-e044-0003ba298018,,,,
"Særeng 14,8200",4.995.000 kr.,Lisbjergskolen,594 m,7.5,3.6,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 91 dage,148 m²,Grund: 810 m²,Ejerudg.: 2.992 kr/md,7 værelser,Opført 1948,1 toilet,8200,https://www.boligsiden.dk/addresses/0a3f50c4-63e9-32b8-e044-0003ba298018,,,,
"Udsigten 14,8300",4.198.000 kr.,"Vestskolen, afd. Skovbakken","2,36 km",7.2,3.7,Villa,Energimærke C,Ukendt,"25,1%","30,32‰.","Der er 23.304 indbyggere i Odder Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 30,32‰.",Til salg i alt: 91 dage,128 m²,Grund: 365 m²,Ejerudg.: 3.310 kr/md,4 værelser,Opført 2025,-,8300,https://www.boligsiden.dk/addresses/f6c38d4d-b881-4280-975b-39fce636caf1,,,,
"Bjørndrupvej 23,7900",1.695.000 kr.,M.C. Holms Skole,"2,23 km",5.9,3.8,Villa/Fritidsbolig,Energimærke C,Mellem,"25,8%","24,68‰.","Der er 20.068 indbyggere i Morsø Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 24,68‰.",Til salg i alt: 91 dage,165 m²,Grund: 779 m²,Ejerudg.: 1.089 kr/md,6 værelser,Opført 2001,1 toilet,7900,https://www.boligsiden.dk/addresses/0a3f50c5-3b09-32b8-e044-0003ba298018,,,,
"Krobakken 7,9460",495.000 kr.,Skovsgård Tranum skole,"1,33 km",6.9,3.6,Villa,Energimærke G,Meget lav,"25,7%","32,85‰.","Der er 38.187 indbyggere i Jammerbugt Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 32,85‰.",Til salg i alt: 91 dage,129 m²,Grund: 700 m²,Ejerudg.: 731 kr/md,5 værelser,Opført 1948,1 toilet,9460,https://www.boligsiden.dk/addresses/0a3f50c6-d04b-32b8-e044-0003ba298018,,,,
"Rypevej 99,7480",1.799.000 kr.,Vildbjerg Skole,762 m,7.2,3.7,Villa,Energimærke C,Lav,"24,9%","20,53‰.","Der er 89.230 indbyggere i Herning Kommune. Kommuneskatten er på 24,9% og grundskyldspromillen på 20,53‰.",Til salg i alt: 91 dage,152 m²,Grund: 961 m²,Ejerudg.: 1.257 kr/md,4 værelser,Opført 1974,2 toiletter,7480,https://www.boligsiden.dk/addresses/0a3f50bf-1271-32b8-e044-0003ba298018,,,,
"Anderuplunden 56,5270",1.795.000 kr.,Søhusskolen,785 m,7.3,3.7,Rækkehus,Energimærke B,Mellem,"25,5%","21,71‰.","Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",Til salg i alt: 91 dage,93 m²,Grund: 175 m²,Ejerudg.: 1.395 kr/md,4 værelser,Opført 1987,2 toiletter,5270,https://www.boligsiden.dk/addresses/0a3f50b3-8a48-32b8-e044-0003ba298018,,,,
"Fasanvænget 60,7470",2.395.000 kr.,Karup Skole,991 m,6.6,3.7,Villa,Energimærke B,Lav,"25,5%","23,7‰.","Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",Til salg i alt: 91 dage,195 m²,Grund: 1123 m²,Ejerudg.: 1.902 kr/md,7 værelser,Opført 2008,2 toiletter,7470,https://www.boligsiden.dk/addresses/22729a66-ab61-44d0-e044-0003ba298018,,,,
"Testrupvej 11,9620",1.545.000 kr.,Aalestrup Skole,979 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"26,3%","22,82‰.","Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",Til salg i alt: 91 dage,226 m²,Grund: 5278 m²,Ejerudg.: 1.868 kr/md,8 værelser,Opført 1932,2 toiletter,9620,https://www.boligsiden.dk/addresses/0a3f50c6-b75f-32b8-e044-0003ba298018,,,,
"Walthersvej 2B,2670",3.495.000 kr.,Krogårdskolen,863 m,7.1,3.7,Villa,Energimærke G,Høj,"24,42%","16,94‰.","Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",Til salg i alt: 91 dage,96 m²,Grund: 798 m²,Ejerudg.: 2.734 kr/md,4 værelser,Opført 1934,1 toilet,2670,https://www.boligsiden.dk/addresses/0a3f50ab-29f2-32b8-e044-0003ba298018,,,,
"Gl Visborgvej 32,9560",965.000 kr.,Hadsund Skole,976 m,7,3.8,Villa,Energimærke C,Mellem,"25,9%",34‰.,"Der er 41.662 indbyggere i Mariagerfjord Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 34‰.",Til salg i alt: 91 dage,119 m²,Grund: 981 m²,Ejerudg.: 1.394 kr/md,3 værelser,Opført 1900,1 toilet,9560,https://www.boligsiden.dk/addresses/0a3f50c7-9f1c-32b8-e044-0003ba298018,,,,
"Carit Etlars Vej 10, 1. th.,1814",9.695.000 kr.,Ny Hollænderskolen,419 m,8,3.8,Ejerlejlighed,Energimærke D,Lav,"23,47%","24,75‰.","Der er 103.608 indbyggere i Frederiksberg Kommune. Kommuneskatten er på 23,47% og grundskyldspromillen på 24,75‰.",Til salg i alt: 91 dage,117 m²,,Ejerudg.: 6.825 kr/md,4 værelser,Opført 1897,1 toilet,1814,https://www.boligsiden.dk/addresses/0a3f50a2-1d5d-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Korshave 6,7100",2.995.000 kr.,Mølholm Skole,201 m,7.5,3.9,Villa,Energimærke D,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 91 dage,178 m²,Grund: 904 m²,Ejerudg.: 3.081 kr/md,8 værelser,Opført 1969,2 toiletter,7100,https://www.boligsiden.dk/addresses/0a3f50bc-ced7-32b8-e044-0003ba298018,,,,
"Jessens Mole 7B, 2. 2.,5700",8.495.000 kr.,Ørkildskolen,"1,02 km",6.6,3.8,Ejerlejlighed/Fritidsbolig,Energimærke A2015,Meget høj,"26,3%","23,32‰.","Der er 59.193 indbyggere i Svendborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 23,32‰.",Til salg i alt: 440 dage,151 m²,,Ejerudg.: 6.034 kr/md,4 værelser,Opført 2020,2 toiletter,5700,https://www.boligsiden.dk/addresses/a148ba3f-6db9-4e76-a01e-f7740bd7c0b8,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Sonnerupvej 25,2700",7.995.000 kr.,Brønshøj Skole,444 m,7.1,3.7,Villa,Energimærke E,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 91 dage,120 m²,Grund: 683 m²,Ejerudg.: 4.765 kr/md,5 værelser,Opført 1913,4 toiletter,2700,https://www.boligsiden.dk/addresses/0a3f50a0-c07b-32b8-e044-0003ba298018,,,,
"Lindevangshusene 94, 1. mf.,2630",1.245.000 kr.,Borgerskolen,522 m,6.6,3.7,Ejerlejlighed,Energimærke C,Høj,"24,6%","24,4‰.","Der er 53.053 indbyggere i Høje-Taastrup Kommune. Kommuneskatten er på 24,6% og grundskyldspromillen på 24,4‰.",Til salg i alt: 91 dage,46 m²,,Ejerudg.: 1.950 kr/md,1 værelser,Opført 1968,1 toilet,2630,https://www.boligsiden.dk/addresses/0a3f50a5-caf7-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Emiliedalen 46,7120",5.649.000 kr.,Kirkebakkeskolen,"2,91 km",7.6,3.8,Villa,Energimærke A2020,Høj,"23,4%","27,75‰.","Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",Til salg i alt: 460 dage,186 m²,Grund: 974 m²,Ejerudg.: 4.124 kr/md,6 værelser,Opført 2023,2 toiletter,7120,https://www.boligsiden.dk/addresses/f356fdbb-b619-47d5-9613-0a8941827eb9,,,,
"Vangede Bygade 105, 2. th.,2820",2.195.000 kr.,Bakkegårdsskolen,461 m,7.6,3.8,Ejerlejlighed,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 91 dage,60 m²,,Ejerudg.: 3.399 kr/md,2 værelser,Opført 1958,1 toilet,2820,https://www.boligsiden.dk/addresses/0a3f50a4-1f60-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Skalkendrupvej 11,5800",1.095.000 kr.,Vibeskolen,"4,03 km",6.5,3.7,Villa,Energimærke F,Høj,"26,3%","27,83‰.","Der er 32.098 indbyggere i Nyborg Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 27,83‰.",Til salg i alt: 91 dage,133 m²,Grund: 1092 m²,Ejerudg.: 1.448 kr/md,4 værelser,Opført 1912,1 toilet,5800,https://www.boligsiden.dk/addresses/0a3f50b3-67bf-32b8-e044-0003ba298018,,,,
"Storkevej 14,4040",3.395.000 kr.,Nordskolen,"2,32 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,2%","25,69‰.","Der er 89.447 indbyggere i Roskilde Kommune. Kommuneskatten er på 25,2% og grundskyldspromillen på 25,69‰.",Til salg i alt: 91 dage,157 m²,Grund: 1203 m²,Ejerudg.: 3.357 kr/md,5 værelser,Opført 1980,1 toilet,4040,https://www.boligsiden.dk/addresses/0a3f50ab-439f-32b8-e044-0003ba298018,,,,
"Skovvej 2A,8700",2.095.000 kr.,Egebjergskolen,676 m,7.1,3.8,Villa,Energimærke A2010,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 290 dage,165 m²,Grund: 974 m²,Ejerudg.: 1.740 kr/md,4 værelser,Opført 1970,1 toilet,8700,https://www.boligsiden.dk/addresses/d7b50012-a42b-43c4-b5a3-3ddac6ea46a2,,,,
"Rantzausgade 7, 1. mf.,2200",6.495.000 kr.,Blågård Skole,301 m,5.6,3.6,Ejerlejlighed,Energimærke C,Mellem,"23,7%",34‰.,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",Til salg i alt: 91 dage,97 m²,,Ejerudg.: 3.997 kr/md,4 værelser,Opført 1890,1 toilet,2200,https://www.boligsiden.dk/addresses/2374c2e5-93ee-3ff2-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Herningvej 36, 1.,6950",948.000 kr.,"UCRS, 10´eren, Ringkøbing",932 m,Ikke oplyst,Ikke oplyst,Ejerlejlighed,Energimærke C,Meget lav,25%,31‰.,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,Til salg i alt: 297 dage,93 m²,,Ejerudg.: 1.417 kr/md,3 værelser,Opført 1945,1 toilet,6950,https://www.boligsiden.dk/addresses/0a3f50be-964c-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
"Boholtevej 55, st. th.,4600",1.645.000 kr.,Søndre Skole,688 m,7.4,3.7,Ejerlejlighed,Energimærke C,Mellem,"25,26%","21,04‰.","Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",Til salg i alt: 91 dage,59 m²,,Ejerudg.: 2.277 kr/md,2 værelser,Opført 1966,1 toilet,4600,https://www.boligsiden.dk/addresses/0a3f50ab-5bae-32b8-e044-0003ba298018,Elevator: Nej,Altan: Nej,Terrasse: Nej,
