,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Rooms_imputed,Trivsel_imputed,Grades_imputed,Toilets_imputed
"Teglgårdsvej 917, 2. tv.,3050",2250000.0,Humlebæk Skole,0.772,7.8,3.8,Ejerlejlighed, D,Mellem,25.3,24.65,"Der er 41.211 indbyggere i Fredensborg Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 24,65‰.",38.0,97.0,97.0,3.656,1 toilet,1971,1.0,3050,https://www.boligsiden.dk/addresses/0a3f50a8-456d-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Tennisvej 39,9900",2395000.0,Frydenstrand - Abildvej skoleafdeling,0.6,7.013960916948516,3.7173431040962046,Villa, C,Mellem,26.2,29.9,"Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",38.0,165.0,729.0,1.895,1 toilet,1985,1.0,9900,https://www.boligsiden.dk/addresses/0a3f50c7-91a9-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Skovhøjen 7,7100",3695000.0,Søndermarksskolen,0.605,6.9,3.8,Villa, C,Høj,23.4,27.75,"Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",38.0,153.0,842.0,2.381,2 toiletter,1998,2.0,7100,https://www.boligsiden.dk/addresses/0a3f50bc-f2bc-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Flintevænget 4,3300",2575000.0,Magleblik Skole,0.989,6.7,3.6,Villa, C,Lav,25.7,34.0,"Der er 31.344 indbyggere i Halsnæs Kommune. Kommuneskatten er på 25,7% og grundskyldspromillen på 34‰.",38.0,140.0,755.0,2.946,2 toiletter,1967,2.0,3300,https://www.boligsiden.dk/addresses/0a3f50a8-7a9d-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Højbyvej 45B,5260",8695000.0,Højby Skole,0.334,6.9,3.6,Landejendom, C,Mellem,25.5,21.71,"Der er 205.978 indbyggere i Odense Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 21,71‰.",38.0,159.0,58516.0,3.374,1 toilet,1961,1.0,5260,https://www.boligsiden.dk/addresses/0c65634c-d521-30a3-e044-0003ba298018,0,0,0,0,0,0,0
"Kirsebærhaven 44,8520",2295000.0,Elsted Skole,0.926,8.0,3.7,Rækkehus, A2010,Høj,24.52,24.58,"Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",38.0,88.0,88.0,2.084,1 toilet,1989,1.0,8520,https://www.boligsiden.dk/addresses/0a3f50c3-66dc-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Tovskovvej 39,6560",975000.0,Fællesskolen Nustrup-Sommersted,8.15,6.1,3.7,Villa, D,Høj,26.3,24.36,"Der er 55.340 indbyggere i Haderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,36‰.",38.0,166.0,497.0,1.019,2 toiletter,1907,2.0,6560,https://www.boligsiden.dk/addresses/0a3f50b8-1fba-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Håbets Alle 6,9900",1095000.0,Frydenstrand - Buhlsvej Skoleafdeling,0.705,7.013960916948516,3.7173431040962046,Villa, D,Mellem,26.2,29.9,"Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",38.0,94.0,558.0,2.1,1 toilet,1905,1.0,9900,https://www.boligsiden.dk/addresses/0a3f50c7-657a-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Hellebakken 2A,8600",2645000.0,Dybkærskolen,1.01,7.4,3.8,Villa, D,Lav,25.5,28.26,"Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",38.0,138.0,732.0,2.713,2 toiletter,1966,2.0,8600,https://www.boligsiden.dk/addresses/0a3f50c1-d629-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Præstevangen 38,8643",495000.0,Ans Skole,4.2,6.9,3.7,Villa, E,Mellem,25.5,28.26,"Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",38.0,88.0,348.0,1.016,1 toilet,1917,1.0,8643,https://www.boligsiden.dk/addresses/0a3f50c5-2c6b-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Herninggade 7,9900",595000.0,Frydenstrand - Abildvej skoleafdeling,0.513,7.013960916948516,3.7173431040962046,Villa, G,Mellem,26.2,29.9,"Der er 58.878 indbyggere i Frederikshavn Kommune. Kommuneskatten er på 26,2% og grundskyldspromillen på 29,9‰.",38.0,112.0,702.0,1.492,1 toilet,1962,1.0,9900,https://www.boligsiden.dk/addresses/0a3f50c7-6171-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Bøgevang 8,7100",2795000.0,"Vejle Midtbyskole, afdeling Damhaven",0.403,6.0,3.6,Villa, D,Høj,23.4,27.75,"Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",38.0,160.0,886.0,3.102,2 toiletter,1954,2.0,7100,https://www.boligsiden.dk/addresses/0a3f50bc-a22d-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Bernstorffsvej 175,2920",20000000.0,Gentofte Skole,1.13,8.4,3.8,Villa, B,Mellem,24.17,16.0,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",38.0,181.0,719.0,6.92,2 toiletter,1937,2.0,2920,https://www.boligsiden.dk/addresses/0a3f50a3-a00f-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Hestehavevej 18,4320",2345000.0,Osted Skole,1.27,7.1,3.6,Villa, C,Høj,25.31,28.23,"Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",129.0,106.0,1000.0,1.661,1 toilet,1959,1.0,4320,https://www.boligsiden.dk/addresses/0a3f50ab-a6ac-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Anemonevej 6,8930",1245000.0,Nørrevangsskolen og UNX-Ung Nord10,0.589,5.8,3.7,Villa, C,Høj,25.8,27.93,"Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",38.0,100.0,781.0,1.651,1 toilet,1923,1.0,8930,https://www.boligsiden.dk/addresses/0a3f50c0-cf9c-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Rungstedvej 109,2960",18500000.0,Rungsted Skole,0.24,8.5,3.8,Villa, D,Lav,23.7,22.1,"Der er 24.761 indbyggere i Hørsholm Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 22,1‰.",407.0,291.0,1576.0,11.049,3 toiletter,1928,3.0,2960,https://www.boligsiden.dk/addresses/0a3f50aa-1e90-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Trunderupvej 36,5683",995000.0,Haarby Skole,2.47,7.0,3.7,Villa, F,Høj,26.1,22.12,"Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",239.0,140.0,2615.0,1.356,2 toiletter,1958,2.0,5683,https://www.boligsiden.dk/addresses/0a3f50b2-e50e-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Højvangsparken 2,4300",3995000.0,Gislinge Skole,4.65,6.0,3.7,Villa, C,Høj,25.3,25.09,"Der er 72.810 indbyggere i Holbæk Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 25,09‰.",38.0,196.0,1553.0,2.463,2 toiletter,2006,2.0,4300,https://www.boligsiden.dk/addresses/0a3f50ad-404d-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Skovvænget 1,4100",4795000.0,Valdemarskolen,2.64,6.3,3.7,Villa, B,Meget høj,26.1,24.74,"Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",38.0,223.0,1218.0,4.453,2 toiletter,2008,2.0,4100,https://www.boligsiden.dk/addresses/434d4d3b-12be-0401-e044-0003ba298018,0,0,0,0,0,0,0
"Amballegård 1,8700",6250000.0,Stensballeskolen,0.625,7.8,3.9,Villa, B,Høj,25.39,22.56,"Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",332.0,196.0,837.0,2.881,2 toiletter,2008,2.0,8700,https://www.boligsiden.dk/addresses/4a78ea4c-0c6f-6ee8-e044-0003ba298018,0,0,0,0,0,0,0
"Bredevej 107B,2830",6995000.0,Kongevejens Skole,0.75,8.5,3.9,Villa, D,Lav,24.38,21.49,"Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",38.0,75.0,613.0,5.379,2 toiletter,1937,2.0,2830,https://www.boligsiden.dk/addresses/0a3f50a6-1751-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Boringvej 4,8763",1595000.0,Rask Mølle Skole,0.244,7.0,3.6,Villa, B,Høj,25.52,18.0,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",38.0,105.0,1149.0,1.626,2 toiletter,1948,2.0,8763,https://www.boligsiden.dk/addresses/0a3f50bc-76ee-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Solsortevej 49,6880",1250000.0,Tarm Skole,0.889,6.6,3.7,Villa, C,Meget lav,25.0,31.0,Der er 56.203 indbyggere i Ringkøbing-Skjern Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 31‰.,38.0,183.0,713.0,1.554,2 toiletter,1969,2.0,6880,https://www.boligsiden.dk/addresses/0a3f50bd-35f9-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Charlottenlundvej 2B, 1. mf.,2900",2295000.0,Tranegårdskolen,0.378,8.6,3.8,Ejerlejlighed, C,Mellem,24.17,16.0,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",38.0,42.0,42.0,2.509,1 toilet,1939,1.0,2900,https://www.boligsiden.dk/addresses/0a3f50a3-a846-32b8-e044-0003ba298018,0,1,0,0,0,0,0
"Lucernevej 1,9320",2995000.0,Klokkerholm Skole,0.158,7.013960916948516,3.7173431040962046,Villa, D,Lav,26.3,31.23,"Der er 36.194 indbyggere i Brønderslev Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 31,23‰.",822.0,206.0,3000.0,2.067,2 toiletter,1978,2.0,9320,https://www.boligsiden.dk/addresses/0a3f50c7-0f0a-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Viborgvej 19,9640",595000.0,Farsø Skole,7.55,6.9,3.7,Villa, C,Mellem,26.3,22.82,"Der er 36.326 indbyggere i Vesthimmerlands Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 22,82‰.",408.0,191.0,674.0,1.132,1 toilet,1932,1.0,9640,https://www.boligsiden.dk/addresses/0a3f50c7-352f-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Appenæs Bygade 2,4700",1295000.0,Sydbyskolen,1.07,7.013960916948516,3.7173431040962046,Villa, D,Høj,25.0,25.0,Der er 83.801 indbyggere i Næstved Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,38.0,72.0,700.0,1.451,1 toilet,1942,1.0,4700,https://www.boligsiden.dk/addresses/0a3f50b0-647c-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Kirkevangen 14,8420",2995000.0,Molsskolen,3.98,7.4,3.7,Villa, B,Høj,25.9,33.8,"Der er 43.596 indbyggere i Syddjurs Kommune. Kommuneskatten er på 25,9% og grundskyldspromillen på 33,8‰.",170.0,223.0,826.0,2.38,1 toilet,1969,1.0,8420,https://www.boligsiden.dk/addresses/0a3f50bf-7b33-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Skæring Skolevej 162,8250",4998000.0,Skæring Skole,0.478,7.9,3.8,Villa, C,Høj,24.52,24.58,"Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",38.0,143.0,786.0,3.541,2 toiletter,1973,2.0,8250,https://www.boligsiden.dk/addresses/0a3f50c4-3d9a-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Sdr Vang 9,7100",1395000.0,"Vejle Midtbyskole, afdeling Damhaven",0.548,6.0,3.6,Villa, E,Høj,23.4,27.75,"Der er 119.060 indbyggere i Vejle Kommune. Kommuneskatten er på 23,4% og grundskyldspromillen på 27,75‰.",38.0,84.0,640.0,1.806,1 toilet,1925,1.0,7100,https://www.boligsiden.dk/addresses/0a3f50bc-eec1-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Horsbred 142,2625",4645000.0,Pilehaveskolen,0.22,7.4,3.7,Villa, C,Mellem,25.6,24.38,"Der er 16.488 indbyggere i Vallensbæk Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 24,38‰.",38.0,163.0,781.0,5.977,2 toiletter,1970,2.0,2625,https://www.boligsiden.dk/addresses/0a3f50a7-8298-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Askevænget 41, st. tv.,2830",3295000.0,Fuglsanggårdsskolen,0.076,8.5,3.9,Ejerlejlighed, C,Lav,24.38,21.49,"Der er 57.826 indbyggere i Lyngby-Taarbæk Kommune. Kommuneskatten er på 24,38% og grundskyldspromillen på 21,49‰.",38.0,74.0,74.0,4.395,1 toilet,1961,1.0,2830,https://www.boligsiden.dk/addresses/0a3f50a6-0fb8-32b8-e044-0003ba298018,0,1,0,0,0,0,0
"Øhusevej 16, 5.,6990",715000.0,Ulfborg Skole,10.93,6.5,3.7,Ejerlejlighed,fejl,Lav,25.5,24.12,"Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",216.0,48.0,48.0,1.051,2.8486809357889498,1988,1.0979886539453327,6990,https://www.boligsiden.dk/addresses/0a3f50bf-2d61-32b8-e044-0003ba298018,0,0,0,1,0,0,1
"Bakkevej 28,7620",1495000.0,Christinelystskolen,0.765,7.0,3.8,Villa, D,Mellem,25.46,28.0,"Der er 19.398 indbyggere i Lemvig Kommune. Kommuneskatten er på 25,46% og grundskyldspromillen på 28‰.",38.0,113.0,543.0,1.316,1 toilet,1962,1.0,7620,https://www.boligsiden.dk/addresses/0a3f50be-6557-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Blågårdsvænget 41,2670",3475000.0,Mosedeskolen,1.02,7.4,3.7,Villa, C,Høj,24.42,16.94,"Der er 50.818 indbyggere i Greve Kommune. Kommuneskatten er på 24,42% og grundskyldspromillen på 16,94‰.",38.0,111.0,1009.0,3.175,2 toiletter,1979,2.0,2670,https://www.boligsiden.dk/addresses/0a3f50aa-e221-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Landlyst Vænge 16,2635",2795000.0,Gildbroskolen,0.648,5.7,3.7,Rækkehus, C,Mellem,25.0,25.0,Der er 23.225 indbyggere i Ishøj Kommune. Kommuneskatten er på 25% og grundskyldspromillen på 25‰.,38.0,112.0,156.0,2.336,2 toiletter,1972,2.0,2635,https://www.boligsiden.dk/addresses/0a3f50a7-12ac-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Helga Pedersens Gade 55, 6. th.,8000",6798000.0,Skovvangskolen,1.79,7.0,3.7,Ejerlejlighed, A2010,Høj,24.52,24.58,"Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",38.0,135.0,135.0,5.434,2 toiletter,2022,2.0,8000,https://www.boligsiden.dk/addresses/cb14225e-65b7-4992-a8f1-a74228a49440,1,1,0,0,0,0,0
"Skolebakken 4,4190",1395000.0,Holbergskolen,2.12,6.4,3.5,Villa, B,Høj,26.3,25.74,"Der er 30.018 indbyggere i Sorø Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 25,74‰.",239.0,176.0,702.0,1.638,2 toiletter,1972,2.0,4190,https://www.boligsiden.dk/addresses/0a3f50ae-f8b2-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Håndværkervænget 9,7800",2995000.0,Resen Skole,4.25,7.3,3.7,Villa, C,Mellem,25.5,20.68,"Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",38.0,203.0,3126.0,2.593,3 toiletter,1985,3.0,7800,https://www.boligsiden.dk/addresses/0a3f50c5-993d-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Klaregade 13,5620",2095000.0,Glamsbjergskolen,2.36,7.0,3.6,Villa, A2020,Høj,26.1,22.12,"Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",38.0,167.0,3330.0,2.096,2 toiletter,2018,2.0,5620,https://www.boligsiden.dk/addresses/0a3f50b2-c799-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Midgården 29,9230",2645000.0,Højvangskolen,0.419,7.4,3.7,Villa, C,Lav,25.4,26.95,"Der er 221.082 indbyggere i Aalborg Kommune. Kommuneskatten er på 25,4% og grundskyldspromillen på 26,95‰.",38.0,143.0,457.0,1.965,2 toiletter,1997,2.0,9230,https://www.boligsiden.dk/addresses/0a3f50ca-6558-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Tjørnelunds Allé 28,2500",7250000.0,Hanssted Skole,1.08,7.3,3.8,Villa, D,Mellem,23.7,34.0,"Der er 644.431 indbyggere i Københavns Kommune. Kommuneskatten er på 23,7% og grundskyldspromillen på 34‰.",208.0,121.0,567.0,5.135,2 toiletter,1946,2.0,2500,https://www.boligsiden.dk/addresses/0a3f50a1-3146-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Korsvejen 14,5943",3995000.0,"Ørstedskolen, afdeling Strynø",1.08,6.863636363636363,3.7029411764705884,Landejendom, C,Høj,26.3,24.57,"Der er 12.316 indbyggere i Langeland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 24,57‰.",38.0,231.0,101273.0,3.534,2 toiletter,1927,2.0,5943,https://www.boligsiden.dk/addresses/0a3f50b5-445a-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Blomstervænget 7,4200",2195000.0,Stillinge Skole,0.383,6.9,3.7,Villa, D,Høj,25.6,25.3,"Der er 79.691 indbyggere i Slagelse Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 25,3‰.",38.0,150.0,1069.0,2.117,2 toiletter,1971,2.0,4200,https://www.boligsiden.dk/addresses/0a3f50ae-8206-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Lindøvænget 24,8381",3698000.0,Skjoldhøjskolen,0.454,6.5,3.6,Villa, D,Høj,24.52,24.58,"Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",38.0,187.0,884.0,3.575,2 toiletter,1973,2.0,8381,https://www.boligsiden.dk/addresses/0a3f50c3-8ad7-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Lindegårdsvej 39,5642",1095000.0,Brahesminde Skole,0.225,6.5,3.8,Villa, D,Høj,26.1,22.85,"Der er 51.849 indbyggere i Faaborg-Midtfyn Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,85‰.",38.0,121.0,827.0,1.188,1 toilet,1976,1.0,5642,https://www.boligsiden.dk/addresses/0a3f50b2-aa74-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Grubevej 14,8800",1795000.0,Mønsted-Sparkær Skole,0.84,7.013960916948516,3.7173431040962046,Villa, C,Meget lav,25.5,23.7,"Der er 96.847 indbyggere i Viborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 23,7‰.",38.0,164.0,1118.0,1.461,2 toiletter,1973,2.0,8800,https://www.boligsiden.dk/addresses/0a3f50c4-e92c-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Tranevænget 97,6830",1895000.0,Blåbjergskolen,0.472,7.013960916948516,3.7173431040962046,Villa, B,Meget lav,25.1,31.56,"Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",38.0,216.0,1085.0,1.738,2 toiletter,1985,2.0,6830,https://www.boligsiden.dk/addresses/0a3f50b8-7b65-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Baunevej 6,8361",2395000.0,Bavnehøj Skole,0.221,6.7,3.6,Villa, D,Høj,24.52,24.58,"Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",38.0,112.0,800.0,2.074,1 toilet,1968,1.0,8361,https://www.boligsiden.dk/addresses/0a3f50c2-7778-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Ahornsvinget 4,7500",1645000.0,Sønderlandsskolen,4.27,6.8,3.7,Villa, C,Lav,25.5,24.12,"Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",38.0,132.0,1393.0,1.412,1 toilet,1968,1.0,7500,https://www.boligsiden.dk/addresses/0a3f50bd-e903-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Skolegade 99, 2.,6700",1398000.0,Danmarksgades Skole,0.557,7.18298800436205,3.7237731733914936,Ejerlejlighed, D,Meget lav,25.8,25.29,"Der er 115.459 indbyggere i Esbjerg Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25,29‰.",182.0,88.0,88.0,2.695,1 toilet,1898,1.0,6700,https://www.boligsiden.dk/addresses/0a3f50b9-3078-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Kildebanken 5,4681",2595000.0,Holmebækskolen,0.631,6.8,3.7,Villa, F,Mellem,25.26,21.04,"Der er 61.718 indbyggere i Køge Kommune. Kommuneskatten er på 25,26% og grundskyldspromillen på 21,04‰.",38.0,124.0,584.0,2.205,2 toiletter,1980,2.0,4681,https://www.boligsiden.dk/addresses/0a3f50ab-7404-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Gl Roustvej 11,6800",2198000.0,Lykkesgårdskolen,0.305,7.1,3.8,Villa, C,Lav,25.1,31.56,"Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",38.0,202.0,690.0,1.841,2 toiletter,1975,2.0,6800,https://www.boligsiden.dk/addresses/0a3f50b9-e5d2-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Skast 55,6261",725000.0,Skærbæk Distriktsskole,11.99,6.0,3.6,Villa, G,Meget lav,25.3,21.24,"Der er 36.849 indbyggere i Tønder Kommune. Kommuneskatten er på 25,3% og grundskyldspromillen på 21,24‰.",38.0,160.0,3284.0,1.354,2 toiletter,1900,2.0,6261,https://www.boligsiden.dk/addresses/0a3f50b6-62bf-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Lærkevej 11,9800",1295000.0,Hjørring Ny 10.,0.717,7.013960916948516,3.7173431040962046,Villa, D,Lav,26.21,34.0,"Der er 63.839 indbyggere i Hjørring Kommune. Kommuneskatten er på 26,21% og grundskyldspromillen på 34‰.",38.0,87.0,448.0,1.311,1 toilet,1962,1.0,9800,https://www.boligsiden.dk/addresses/0a3f50c8-2bfd-32b8-e044-0003ba298018,0,0,0,0,1,1,0
"Mejerivej 1,7570",4495000.0,Vemb Skole og Børnehus,0.833,6.1,3.7,Landejendom, C,Lav,25.5,24.12,"Der er 58.553 indbyggere i Holstebro Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 24,12‰.",38.0,281.0,156515.0,2.104,2 toiletter,1899,2.0,7570,https://www.boligsiden.dk/addresses/0a3f50bf-2502-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Lodsvej 29,6720",1098000.0,Fanø Skole,0.601,7.5,3.7,Villa, E,Meget lav,25.66,34.0,"Der er 3.427 indbyggere i Fanø Kommune. Kommuneskatten er på 25,66% og grundskyldspromillen på 34‰.",38.0,137.0,762.0,1.674,2 toiletter,1977,2.0,6720,https://www.boligsiden.dk/addresses/0a3f50b9-706d-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Mispelvej 44,8920",2195000.0,Vestervangsskolen,0.759,6.8,3.7,Villa, B,Høj,25.8,27.93,"Der er 98.988 indbyggere i Randers Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 27,93‰.",38.0,184.0,916.0,2.156,2 toiletter,1971,2.0,8920,https://www.boligsiden.dk/addresses/0a3f50c1-1316-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Præstegårdsvej 6,7900",635000.0,Sydmors skole og Børnehus,7.57,5.9,3.9,Villa, E,Mellem,25.8,24.68,"Der er 20.068 indbyggere i Morsø Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 24,68‰.",38.0,123.0,933.0,1.054,1 toilet,1877,1.0,7900,https://www.boligsiden.dk/addresses/0a3f50c5-58ef-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Vierdiget 2,2791",5695000.0,Dragør Skole,1.34,8.1,3.8,Rækkehus, A2015,Mellem,24.8,24.47,"Der er 14.640 indbyggere i Dragør Kommune. Kommuneskatten er på 24,8% og grundskyldspromillen på 24,47‰.",256.0,141.0,166.0,4.652,2 toiletter,2019,2.0,2791,https://www.boligsiden.dk/addresses/f97a6d6d-d465-497f-b941-caca35e11507,0,0,0,0,0,0,0
"Svanevej 58,4970",695000.0,Rødby Skole,3.31,6.0,3.7,Villa, D,Meget høj,26.3,33.09,"Der er 40.107 indbyggere i Lolland Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 33,09‰.",458.0,140.0,820.0,1.302,2 toiletter,1971,2.0,4970,https://www.boligsiden.dk/addresses/0a3f50b1-2520-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Rygårds Alle 40,2900",35000000.0,Hellerup Skole,1.32,8.2,3.7,Villa, C,Mellem,24.17,16.0,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",38.0,359.0,1261.0,16.909,5 toiletter,1935,5.0,2900,https://www.boligsiden.dk/addresses/0a3f50a3-f8c0-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Bygaden 46,8620",1195000.0,"Trekløverskolen, Silkeborg",3.08,6.8,3.7,Villa, C,Mellem,25.5,28.26,"Der er 97.358 indbyggere i Silkeborg Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 28,26‰.",38.0,130.0,701.0,1.08,2 toiletter,1972,2.0,8620,https://www.boligsiden.dk/addresses/0a3f50c5-2009-32b8-e044-0003ba298018,0,0,0,0,0,0,0
"Ny Holbækvej 8,4571",6250000.0,"Campus Odsherred, 10. klasse, Odsherred GYM10",4.57,6.863636363636363,3.7029411764705884,Landejendom, G,Høj,26.3,34.0,"Der er 32.881 indbyggere i Odsherred Kommune. Kommuneskatten er på 26,3% og grundskyldspromillen på 34‰.",38.0,226.0,356877.0,3.13,1 toilet,1879,1.0,4571,https://www.boligsiden.dk/addresses/0a3f50ac-b8a0-32b8-e044-0003ba298018,0,0,0,0,1,1,0
